,geography,stratum,date,resistance_pct,organism,series_id,model_region,prescribing_rate,month,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12
10469,South West,Macrolides,2023-01-01,1.82,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.46,1,1.36,5.56,6.15,5.26,1.67,2.99,3.85,4.82,6.58,6.25,5.41,4.4
10470,South West,Macrolides,2023-02-01,2.82,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.49,2,1.82,1.36,5.56,6.15,5.26,1.67,2.99,3.85,4.82,6.58,6.25,5.41
10471,South West,Macrolides,2023-03-01,5.8,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.51,3,2.82,1.82,1.36,5.56,6.15,5.26,1.67,2.99,3.85,4.82,6.58,6.25
10472,South West,Macrolides,2023-04-01,6.3,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.51,4,5.8,2.82,1.82,1.36,5.56,6.15,5.26,1.67,2.99,3.85,4.82,6.58
10473,South West,Macrolides,2023-05-01,5.41,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.52,5,6.3,5.8,2.82,1.82,1.36,5.56,6.15,5.26,1.67,2.99,3.85,4.82
10474,South West,Macrolides,2023-06-01,4.21,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.52,6,5.41,6.3,5.8,2.82,1.82,1.36,5.56,6.15,5.26,1.67,2.99,3.85
10475,South West,Macrolides,2023-07-01,4.23,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.52,7,4.21,5.41,6.3,5.8,2.82,1.82,1.36,5.56,6.15,5.26,1.67,2.99
10476,South West,Macrolides,2023-08-01,6.38,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.52,8,4.23,4.21,5.41,6.3,5.8,2.82,1.82,1.36,5.56,6.15,5.26,1.67
10477,South West,Macrolides,2023-09-01,7.14,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.52,9,6.38,4.23,4.21,5.41,6.3,5.8,2.82,1.82,1.36,5.56,6.15,5.26
10478,South West,Macrolides,2023-10-01,6.9,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.52,10,7.14,6.38,4.23,4.21,5.41,6.3,5.8,2.82,1.82,1.36,5.56,6.15
10479,South West,Macrolides,2023-11-01,5.0,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.52,11,6.9,7.14,6.38,4.23,4.21,5.41,6.3,5.8,2.82,1.82,1.36,5.56
10480,South West,Macrolides,2023-12-01,3.12,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.47,12,5.0,6.9,7.14,6.38,4.23,4.21,5.41,6.3,5.8,2.82,1.82,1.36
10481,South West,Macrolides,2024-01-01,3.57,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.46,1,3.12,5.0,6.9,7.14,6.38,4.23,4.21,5.41,6.3,5.8,2.82,1.82
10482,South West,Macrolides,2024-02-01,3.11,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.46,2,3.57,3.12,5.0,6.9,7.14,6.38,4.23,4.21,5.41,6.3,5.8,2.82
10483,South West,Macrolides,2024-03-01,4.26,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.45,3,3.11,3.57,3.12,5.0,6.9,7.14,6.38,4.23,4.21,5.41,6.3,5.8
10484,South West,Macrolides,2024-04-01,2.9,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.46,4,4.26,3.11,3.57,3.12,5.0,6.9,7.14,6.38,4.23,4.21,5.41,6.3
10485,South West,Macrolides,2024-05-01,2.4,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.47,5,2.9,4.26,3.11,3.57,3.12,5.0,6.9,7.14,6.38,4.23,4.21,5.41
10486,South West,Macrolides,2024-06-01,0.99,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.47,6,2.4,2.9,4.26,3.11,3.57,3.12,5.0,6.9,7.14,6.38,4.23,4.21
10487,South West,Macrolides,2024-07-01,1.16,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.47,7,0.99,2.4,2.9,4.26,3.11,3.57,3.12,5.0,6.9,7.14,6.38,4.23
10488,South West,Macrolides,2024-08-01,6.56,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.46,8,1.16,0.99,2.4,2.9,4.26,3.11,3.57,3.12,5.0,6.9,7.14,6.38
10489,South West,Macrolides,2024-09-01,8.93,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.45,9,6.56,1.16,0.99,2.4,2.9,4.26,3.11,3.57,3.12,5.0,6.9,7.14
10490,South West,Macrolides,2024-10-01,9.09,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.45,10,8.93,6.56,1.16,0.99,2.4,2.9,4.26,3.11,3.57,3.12,5.0,6.9
10491,South West,Macrolides,2024-11-01,7.61,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.44,11,9.09,8.93,6.56,1.16,0.99,2.4,2.9,4.26,3.11,3.57,3.12,5.0
10492,South West,Macrolides,2024-12-01,6.8,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.44,12,7.61,9.09,8.93,6.56,1.16,0.99,2.4,2.9,4.26,3.11,3.57,3.12
10493,South West,Macrolides,2025-01-01,6.29,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.43,1,6.8,7.61,9.09,8.93,6.56,1.16,0.99,2.4,2.9,4.26,3.11,3.57
10494,South West,Macrolides,2025-02-01,5.62,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.41,2,6.29,6.8,7.61,9.09,8.93,6.56,1.16,0.99,2.4,2.9,4.26,3.11
10495,South West,Macrolides,2025-03-01,6.4,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.4,3,5.62,6.29,6.8,7.61,9.09,8.93,6.56,1.16,0.99,2.4,2.9,4.26
10496,South West,Macrolides,2025-04-01,7.06,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.38,4,6.4,5.62,6.29,6.8,7.61,9.09,8.93,6.56,1.16,0.99,2.4,2.9
10497,South West,Macrolides,2025-05-01,6.87,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.35,5,7.06,6.4,5.62,6.29,6.8,7.61,9.09,8.93,6.56,1.16,0.99,2.4
10498,South West,Macrolides,2025-06-01,6.78,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.35,6,6.87,7.06,6.4,5.62,6.29,6.8,7.61,9.09,8.93,6.56,1.16,0.99
10511,West Midlands,Macrolides,2021-08-01,7.69,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.3,8,6.45,4.29,3.7,7.89,7.41,8.0,2.86,10.26,7.84,11.36,8.11,8.33
10512,West Midlands,Macrolides,2021-09-01,8.33,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.31,9,7.69,6.45,4.29,3.7,7.89,7.41,8.0,2.86,10.26,7.84,11.36,8.11
10513,West Midlands,Macrolides,2021-10-01,6.49,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.34,10,8.33,7.69,6.45,4.29,3.7,7.89,7.41,8.0,2.86,10.26,7.84,11.36
10514,West Midlands,Macrolides,2021-11-01,5.62,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.37,11,6.49,8.33,7.69,6.45,4.29,3.7,7.89,7.41,8.0,2.86,10.26,7.84
10515,West Midlands,Macrolides,2021-12-01,6.35,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.41,12,5.62,6.49,8.33,7.69,6.45,4.29,3.7,7.89,7.41,8.0,2.86,10.26
10516,West Midlands,Macrolides,2022-01-01,7.62,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.41,1,6.35,5.62,6.49,8.33,7.69,6.45,4.29,3.7,7.89,7.41,8.0,2.86
10517,West Midlands,Macrolides,2022-02-01,8.51,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.43,2,7.62,6.35,5.62,6.49,8.33,7.69,6.45,4.29,3.7,7.89,7.41,8.0
10518,West Midlands,Macrolides,2022-03-01,8.22,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.46,3,8.51,7.62,6.35,5.62,6.49,8.33,7.69,6.45,4.29,3.7,7.89,7.41
10519,West Midlands,Macrolides,2022-04-01,3.37,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.48,4,8.22,8.51,7.62,6.35,5.62,6.49,8.33,7.69,6.45,4.29,3.7,7.89
10520,West Midlands,Macrolides,2022-05-01,2.27,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.5,5,3.37,8.22,8.51,7.62,6.35,5.62,6.49,8.33,7.69,6.45,4.29,3.7
10521,West Midlands,Macrolides,2022-06-01,1.12,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.51,6,2.27,3.37,8.22,8.51,7.62,6.35,5.62,6.49,8.33,7.69,6.45,4.29
10522,West Midlands,Macrolides,2022-07-01,3.9,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.52,7,1.12,2.27,3.37,8.22,8.51,7.62,6.35,5.62,6.49,8.33,7.69,6.45
10523,West Midlands,Macrolides,2022-08-01,5.71,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.53,8,3.9,1.12,2.27,3.37,8.22,8.51,7.62,6.35,5.62,6.49,8.33,7.69
10524,West Midlands,Macrolides,2022-09-01,10.71,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.52,9,5.71,3.9,1.12,2.27,3.37,8.22,8.51,7.62,6.35,5.62,6.49,8.33
10525,West Midlands,Macrolides,2022-10-01,11.94,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.52,10,10.71,5.71,3.9,1.12,2.27,3.37,8.22,8.51,7.62,6.35,5.62,6.49
10526,West Midlands,Macrolides,2022-11-01,11.11,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.53,11,11.94,10.71,5.71,3.9,1.12,2.27,3.37,8.22,8.51,7.62,6.35,5.62
10527,West Midlands,Macrolides,2022-12-01,8.11,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.6,12,11.11,11.94,10.71,5.71,3.9,1.12,2.27,3.37,8.22,8.51,7.62,6.35
10528,West Midlands,Macrolides,2023-01-01,7.24,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.65,1,8.11,11.11,11.94,10.71,5.71,3.9,1.12,2.27,3.37,8.22,8.51,7.62
10529,West Midlands,Macrolides,2023-02-01,6.71,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.68,2,7.24,8.11,11.11,11.94,10.71,5.71,3.9,1.12,2.27,3.37,8.22,8.51
10530,West Midlands,Macrolides,2023-03-01,4.14,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.7,3,6.71,7.24,8.11,11.11,11.94,10.71,5.71,3.9,1.12,2.27,3.37,8.22
10531,West Midlands,Macrolides,2023-04-01,3.87,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.71,4,4.14,6.71,7.24,8.11,11.11,11.94,10.71,5.71,3.9,1.12,2.27,3.37
10532,West Midlands,Macrolides,2023-05-01,2.74,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.71,5,3.87,4.14,6.71,7.24,8.11,11.11,11.94,10.71,5.71,3.9,1.12,2.27
10533,West Midlands,Macrolides,2023-06-01,4.2,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.72,6,2.74,3.87,4.14,6.71,7.24,8.11,11.11,11.94,10.71,5.71,3.9,1.12
10534,West Midlands,Macrolides,2023-07-01,2.13,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.71,7,4.2,2.74,3.87,4.14,6.71,7.24,8.11,11.11,11.94,10.71,5.71,3.9
10535,West Midlands,Macrolides,2023-08-01,1.33,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.72,8,2.13,4.2,2.74,3.87,4.14,6.71,7.24,8.11,11.11,11.94,10.71,5.71
10536,West Midlands,Macrolides,2023-09-01,0.0,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.72,9,1.33,2.13,4.2,2.74,3.87,4.14,6.71,7.24,8.11,11.11,11.94,10.71
10537,West Midlands,Macrolides,2023-10-01,0.0,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.72,10,0.0,1.33,2.13,4.2,2.74,3.87,4.14,6.71,7.24,8.11,11.11,11.94
10538,West Midlands,Macrolides,2023-11-01,0.96,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.72,11,0.0,0.0,1.33,2.13,4.2,2.74,3.87,4.14,6.71,7.24,8.11,11.11
10539,West Midlands,Macrolides,2023-12-01,3.55,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.66,12,0.96,0.0,0.0,1.33,2.13,4.2,2.74,3.87,4.14,6.71,7.24,8.11
10540,West Midlands,Macrolides,2024-01-01,4.57,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.65,1,3.55,0.96,0.0,0.0,1.33,2.13,4.2,2.74,3.87,4.14,6.71,7.24
10541,West Midlands,Macrolides,2024-02-01,6.95,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.65,2,4.57,3.55,0.96,0.0,0.0,1.33,2.13,4.2,2.74,3.87,4.14,6.71
10542,West Midlands,Macrolides,2024-03-01,5.88,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.64,3,6.95,4.57,3.55,0.96,0.0,0.0,1.33,2.13,4.2,2.74,3.87,4.14
10543,West Midlands,Macrolides,2024-04-01,6.67,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.66,4,5.88,6.95,4.57,3.55,0.96,0.0,0.0,1.33,2.13,4.2,2.74,3.87
10544,West Midlands,Macrolides,2024-05-01,3.6,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.67,5,6.67,5.88,6.95,4.57,3.55,0.96,0.0,0.0,1.33,2.13,4.2,2.74
10545,West Midlands,Macrolides,2024-06-01,3.97,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.67,6,3.6,6.67,5.88,6.95,4.57,3.55,0.96,0.0,0.0,1.33,2.13,4.2
10546,West Midlands,Macrolides,2024-07-01,3.31,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.67,7,3.97,3.6,6.67,5.88,6.95,4.57,3.55,0.96,0.0,0.0,1.33,2.13
10547,West Midlands,Macrolides,2024-08-01,5.21,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.66,8,3.31,3.97,3.6,6.67,5.88,6.95,4.57,3.55,0.96,0.0,0.0,1.33
10548,West Midlands,Macrolides,2024-09-01,8.0,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.66,9,5.21,3.31,3.97,3.6,6.67,5.88,6.95,4.57,3.55,0.96,0.0,0.0
10549,West Midlands,Macrolides,2024-10-01,6.06,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.65,10,8.0,5.21,3.31,3.97,3.6,6.67,5.88,6.95,4.57,3.55,0.96,0.0
10550,West Midlands,Macrolides,2024-11-01,6.09,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.64,11,6.06,8.0,5.21,3.31,3.97,3.6,6.67,5.88,6.95,4.57,3.55,0.96
10551,West Midlands,Macrolides,2024-12-01,6.57,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.65,12,6.09,6.06,8.0,5.21,3.31,3.97,3.6,6.67,5.88,6.95,4.57,3.55
10552,West Midlands,Macrolides,2025-01-01,7.69,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.63,1,6.57,6.09,6.06,8.0,5.21,3.31,3.97,3.6,6.67,5.88,6.95,4.57
10553,West Midlands,Macrolides,2025-02-01,8.1,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.61,2,7.69,6.57,6.09,6.06,8.0,5.21,3.31,3.97,3.6,6.67,5.88,6.95
10554,West Midlands,Macrolides,2025-03-01,5.84,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.59,3,8.1,7.69,6.57,6.09,6.06,8.0,5.21,3.31,3.97,3.6,6.67,5.88
10555,West Midlands,Macrolides,2025-04-01,5.56,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.57,4,5.84,8.1,7.69,6.57,6.09,6.06,8.0,5.21,3.31,3.97,3.6,6.67
10556,West Midlands,Macrolides,2025-05-01,7.64,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.54,5,5.56,5.84,8.1,7.69,6.57,6.09,6.06,8.0,5.21,3.31,3.97,3.6
10557,West Midlands,Macrolides,2025-06-01,9.86,s_pneumoniae,s_pneumoniae__Macrolides__West Midlands,Midlands,1.53,6,7.64,5.56,5.84,8.1,7.69,6.57,6.09,6.06,8.0,5.21,3.31,3.97
10570,Yorkshire and Humber,Macrolides,2021-08-01,6.98,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.39,8,4.08,1.92,0.0,2.78,15.15,20.51,17.95,7.14,2.0,4.17,4.17,6.67
10571,Yorkshire and Humber,Macrolides,2021-09-01,7.14,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.41,9,6.98,4.08,1.92,0.0,2.78,15.15,20.51,17.95,7.14,2.0,4.17,4.17
10572,Yorkshire and Humber,Macrolides,2021-10-01,3.39,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.44,10,7.14,6.98,4.08,1.92,0.0,2.78,15.15,20.51,17.95,7.14,2.0,4.17
10573,Yorkshire and Humber,Macrolides,2021-11-01,5.19,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.47,11,3.39,7.14,6.98,4.08,1.92,0.0,2.78,15.15,20.51,17.95,7.14,2.0
10574,Yorkshire and Humber,Macrolides,2021-12-01,4.0,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.51,12,5.19,3.39,7.14,6.98,4.08,1.92,0.0,2.78,15.15,20.51,17.95,7.14
10575,Yorkshire and Humber,Macrolides,2022-01-01,5.49,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.52,1,4.0,5.19,3.39,7.14,6.98,4.08,1.92,0.0,2.78,15.15,20.51,17.95
10576,Yorkshire and Humber,Macrolides,2022-02-01,3.95,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.53,2,5.49,4.0,5.19,3.39,7.14,6.98,4.08,1.92,0.0,2.78,15.15,20.51
10577,Yorkshire and Humber,Macrolides,2022-03-01,3.03,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.56,3,3.95,5.49,4.0,5.19,3.39,7.14,6.98,4.08,1.92,0.0,2.78,15.15
10578,Yorkshire and Humber,Macrolides,2022-04-01,2.5,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.58,4,3.03,3.95,5.49,4.0,5.19,3.39,7.14,6.98,4.08,1.92,0.0,2.78
10579,Yorkshire and Humber,Macrolides,2022-05-01,1.18,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.61,5,2.5,3.03,3.95,5.49,4.0,5.19,3.39,7.14,6.98,4.08,1.92,0.0
10580,Yorkshire and Humber,Macrolides,2022-06-01,1.18,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.62,6,1.18,2.5,3.03,3.95,5.49,4.0,5.19,3.39,7.14,6.98,4.08,1.92
10581,Yorkshire and Humber,Macrolides,2022-07-01,1.47,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.62,7,1.18,1.18,2.5,3.03,3.95,5.49,4.0,5.19,3.39,7.14,6.98,4.08
10582,Yorkshire and Humber,Macrolides,2022-08-01,5.08,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.63,8,1.47,1.18,1.18,2.5,3.03,3.95,5.49,4.0,5.19,3.39,7.14,6.98
10583,Yorkshire and Humber,Macrolides,2022-09-01,6.67,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.62,9,5.08,1.47,1.18,1.18,2.5,3.03,3.95,5.49,4.0,5.19,3.39,7.14
10584,Yorkshire and Humber,Macrolides,2022-10-01,4.92,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.63,10,6.67,5.08,1.47,1.18,1.18,2.5,3.03,3.95,5.49,4.0,5.19,3.39
10585,Yorkshire and Humber,Macrolides,2022-11-01,2.08,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.63,11,4.92,6.67,5.08,1.47,1.18,1.18,2.5,3.03,3.95,5.49,4.0,5.19
10586,Yorkshire and Humber,Macrolides,2022-12-01,3.64,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.69,12,2.08,4.92,6.67,5.08,1.47,1.18,1.18,2.5,3.03,3.95,5.49,4.0
10587,Yorkshire and Humber,Macrolides,2023-01-01,5.06,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.74,1,3.64,2.08,4.92,6.67,5.08,1.47,1.18,1.18,2.5,3.03,3.95,5.49
10588,Yorkshire and Humber,Macrolides,2023-02-01,7.65,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.76,2,5.06,3.64,2.08,4.92,6.67,5.08,1.47,1.18,1.18,2.5,3.03,3.95
10589,Yorkshire and Humber,Macrolides,2023-03-01,7.79,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.78,3,7.65,5.06,3.64,2.08,4.92,6.67,5.08,1.47,1.18,1.18,2.5,3.03
10590,Yorkshire and Humber,Macrolides,2023-04-01,7.79,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.78,4,7.79,7.65,5.06,3.64,2.08,4.92,6.67,5.08,1.47,1.18,1.18,2.5
10591,Yorkshire and Humber,Macrolides,2023-05-01,4.51,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.79,5,7.79,7.79,7.65,5.06,3.64,2.08,4.92,6.67,5.08,1.47,1.18,1.18
10592,Yorkshire and Humber,Macrolides,2023-06-01,4.59,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.79,6,4.51,7.79,7.79,7.65,5.06,3.64,2.08,4.92,6.67,5.08,1.47,1.18
10593,Yorkshire and Humber,Macrolides,2023-07-01,3.53,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.79,7,4.59,4.51,7.79,7.79,7.65,5.06,3.64,2.08,4.92,6.67,5.08,1.47
10594,Yorkshire and Humber,Macrolides,2023-08-01,4.62,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.79,8,3.53,4.59,4.51,7.79,7.79,7.65,5.06,3.64,2.08,4.92,6.67,5.08
10595,Yorkshire and Humber,Macrolides,2023-09-01,5.77,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.79,9,4.62,3.53,4.59,4.51,7.79,7.79,7.65,5.06,3.64,2.08,4.92,6.67
10596,Yorkshire and Humber,Macrolides,2023-10-01,2.78,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.8,10,5.77,4.62,3.53,4.59,4.51,7.79,7.79,7.65,5.06,3.64,2.08,4.92
10597,Yorkshire and Humber,Macrolides,2023-11-01,6.0,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.79,11,2.78,5.77,4.62,3.53,4.59,4.51,7.79,7.79,7.65,5.06,3.64,2.08
10598,Yorkshire and Humber,Macrolides,2023-12-01,5.84,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.74,12,6.0,2.78,5.77,4.62,3.53,4.59,4.51,7.79,7.79,7.65,5.06,3.64
10599,Yorkshire and Humber,Macrolides,2024-01-01,7.27,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.74,1,5.84,6.0,2.78,5.77,4.62,3.53,4.59,4.51,7.79,7.79,7.65,5.06
10600,Yorkshire and Humber,Macrolides,2024-02-01,5.53,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.74,2,7.27,5.84,6.0,2.78,5.77,4.62,3.53,4.59,4.51,7.79,7.79,7.65
10601,Yorkshire and Humber,Macrolides,2024-03-01,5.41,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.73,3,5.53,7.27,5.84,6.0,2.78,5.77,4.62,3.53,4.59,4.51,7.79,7.79
10602,Yorkshire and Humber,Macrolides,2024-04-01,4.12,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.75,4,5.41,5.53,7.27,5.84,6.0,2.78,5.77,4.62,3.53,4.59,4.51,7.79
10603,Yorkshire and Humber,Macrolides,2024-05-01,3.82,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.75,5,4.12,5.41,5.53,7.27,5.84,6.0,2.78,5.77,4.62,3.53,4.59,4.51
10604,Yorkshire and Humber,Macrolides,2024-06-01,3.57,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.74,6,3.82,4.12,5.41,5.53,7.27,5.84,6.0,2.78,5.77,4.62,3.53,4.59
10605,Yorkshire and Humber,Macrolides,2024-07-01,4.12,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.75,7,3.57,3.82,4.12,5.41,5.53,7.27,5.84,6.0,2.78,5.77,4.62,3.53
10606,Yorkshire and Humber,Macrolides,2024-08-01,3.85,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.73,8,4.12,3.57,3.82,4.12,5.41,5.53,7.27,5.84,6.0,2.78,5.77,4.62
10607,Yorkshire and Humber,Macrolides,2024-09-01,1.89,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.73,9,3.85,4.12,3.57,3.82,4.12,5.41,5.53,7.27,5.84,6.0,2.78,5.77
10608,Yorkshire and Humber,Macrolides,2024-10-01,5.71,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.72,10,1.89,3.85,4.12,3.57,3.82,4.12,5.41,5.53,7.27,5.84,6.0,2.78
10609,Yorkshire and Humber,Macrolides,2024-11-01,6.6,s_pneumoniae,s_pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.71,11,5.71,1.89,3.85,4.12,3.57,3.82,4.12,5.41,5.53,7.27,5.84,6.0
