date,value,series_id
2025-08-01,38.481285,E-coli__Co-amoxiclav__South East
2025-09-01,38.13716,E-coli__Co-amoxiclav__South East
2025-10-01,37.469078,E-coli__Co-amoxiclav__South East
2025-11-01,39.094765,E-coli__Co-amoxiclav__South East
2025-12-01,38.026466,E-coli__Co-amoxiclav__South East
2025-07-01,41.264816,E-coli__Co-amoxiclav__South West
2025-08-01,40.98863,E-coli__Co-amoxiclav__South West
2025-09-01,42.73977,E-coli__Co-amoxiclav__South West
2025-10-01,42.220314,E-coli__Co-amoxiclav__South West
2025-11-01,40.7153,E-coli__Co-amoxiclav__South West
2025-12-01,38.82012,E-coli__Co-amoxiclav__South West
2025-07-01,47.193935,E-coli__Co-amoxiclav__West Midlands
2025-08-01,46.37475,E-coli__Co-amoxiclav__West Midlands
2025-09-01,45.777065,E-coli__Co-amoxiclav__West Midlands
2025-10-01,46.70779,E-coli__Co-amoxiclav__West Midlands
2025-11-01,46.557735,E-coli__Co-amoxiclav__West Midlands
2025-12-01,46.52637,E-coli__Co-amoxiclav__West Midlands
2025-07-01,46.787388,E-coli__Co-amoxiclav__Yorkshire and Humber
2025-08-01,45.802177,E-coli__Co-amoxiclav__Yorkshire and Humber
2025-09-01,45.79061,E-coli__Co-amoxiclav__Yorkshire and Humber
2025-10-01,45.535587,E-coli__Co-amoxiclav__Yorkshire and Humber
2025-11-01,43.632996,E-coli__Co-amoxiclav__Yorkshire and Humber
2025-12-01,42.61215,E-coli__Co-amoxiclav__Yorkshire and Humber
2025-07-01,8.709144,E-coli__Gentamicin__East Midlands
2025-08-01,9.515696,E-coli__Gentamicin__East Midlands
2025-09-01,8.707905,E-coli__Gentamicin__East Midlands
2025-10-01,9.549108,E-coli__Gentamicin__East Midlands
2025-11-01,8.860355,E-coli__Gentamicin__East Midlands
2025-12-01,9.647391,E-coli__Gentamicin__East Midlands
2025-07-01,9.951274,E-coli__Gentamicin__East of England
2025-08-01,9.953396,E-coli__Gentamicin__East of England
2025-09-01,9.953613,E-coli__Gentamicin__East of England
2025-10-01,9.954189,E-coli__Gentamicin__East of England
2025-11-01,10.050294,E-coli__Gentamicin__East of England
2025-12-01,10.1056795,E-coli__Gentamicin__East of England
2025-07-01,15.53878,E-coli__Gentamicin__London
2025-08-01,15.685652,E-coli__Gentamicin__London
2025-09-01,15.886774,E-coli__Gentamicin__London
2025-10-01,16.505203,E-coli__Gentamicin__London
2025-11-01,16.724863,E-coli__Gentamicin__London
2025-12-01,17.586962,E-coli__Gentamicin__London
2025-07-01,11.127154,E-coli__Gentamicin__North East
2025-08-01,11.228699,E-coli__Gentamicin__North East
2025-09-01,10.988539,E-coli__Gentamicin__North East
2025-10-01,11.27765,E-coli__Gentamicin__North East
2025-11-01,11.275272,E-coli__Gentamicin__North East
2025-12-01,11.275272,E-coli__Gentamicin__North East
2025-07-01,13.065466,E-coli__Gentamicin__North West
2025-08-01,13.195756,E-coli__Gentamicin__North West
2025-09-01,13.327459,E-coli__Gentamicin__North West
2025-10-01,13.622753,E-coli__Gentamicin__North West
2025-11-01,13.767857,E-coli__Gentamicin__North West
2025-12-01,12.82341,E-coli__Gentamicin__North West
2025-07-01,11.832518,E-coli__Gentamicin__South East
2025-08-01,11.907061,E-coli__Gentamicin__South East
2025-09-01,11.86735,E-coli__Gentamicin__South East
2025-10-01,11.91144,E-coli__Gentamicin__South East
2025-11-01,11.903769,E-coli__Gentamicin__South East
2025-12-01,11.835563,E-coli__Gentamicin__South East
2025-07-01,11.598884,E-coli__Gentamicin__South West
2025-08-01,11.529858,E-coli__Gentamicin__South West
2025-09-01,10.20963,E-coli__Gentamicin__South West
2025-10-01,10.463424,E-coli__Gentamicin__South West
2025-11-01,11.021287,E-coli__Gentamicin__South West
2025-12-01,10.945318,E-coli__Gentamicin__South West
2025-07-01,12.457813,E-coli__Gentamicin__West Midlands
2025-08-01,12.224964,E-coli__Gentamicin__West Midlands
2025-09-01,12.234165,E-coli__Gentamicin__West Midlands
2025-10-01,12.359257,E-coli__Gentamicin__West Midlands
2025-11-01,12.244596,E-coli__Gentamicin__West Midlands
2025-12-01,12.176187,E-coli__Gentamicin__West Midlands
2025-07-01,11.122775,E-coli__Gentamicin__Yorkshire and Humber
2025-08-01,11.141756,E-coli__Gentamicin__Yorkshire and Humber
2025-09-01,11.387123,E-coli__Gentamicin__Yorkshire and Humber
2025-10-01,11.210654,E-coli__Gentamicin__Yorkshire and Humber
2025-11-01,11.162433,E-coli__Gentamicin__Yorkshire and Humber
2025-12-01,11.162088,E-coli__Gentamicin__Yorkshire and Humber
2025-07-01,11.810213,E-coli__Piperacillin with tazobactam__East Midlands
2025-08-01,11.698347,E-coli__Piperacillin with tazobactam__East Midlands
2025-09-01,12.1455555,E-coli__Piperacillin with tazobactam__East Midlands
2025-10-01,12.341805,E-coli__Piperacillin with tazobactam__East Midlands
2025-11-01,12.2574835,E-coli__Piperacillin with tazobactam__East Midlands
