,geography,stratum,date,organism,resistance_pct,series_id,model_region,prescribing_rate,month
1252,North East,Ciprofloxacin,2025-05-01,E-coli,11.98,E-coli__Ciprofloxacin__North East,North East and Yorkshire,1.6,5
1253,North East,Ciprofloxacin,2025-06-01,E-coli,12.07,E-coli__Ciprofloxacin__North East,North East and Yorkshire,1.59,6
1254,North West,Ciprofloxacin,2020-10-01,E-coli,16.96,E-coli__Ciprofloxacin__North West,North West,1.57,10
1255,North West,Ciprofloxacin,2020-11-01,E-coli,16.6,E-coli__Ciprofloxacin__North West,North West,1.54,11
1256,North West,Ciprofloxacin,2020-12-01,E-coli,18.05,E-coli__Ciprofloxacin__North West,North West,1.49,12
1257,North West,Ciprofloxacin,2021-01-01,E-coli,19.09,E-coli__Ciprofloxacin__North West,North West,1.43,1
1258,North West,Ciprofloxacin,2021-02-01,E-coli,20.46,E-coli__Ciprofloxacin__North West,North West,1.39,2
1259,North West,Ciprofloxacin,2021-03-01,E-coli,19.22,E-coli__Ciprofloxacin__North West,North West,1.36,3
1260,North West,Ciprofloxacin,2021-04-01,E-coli,18.96,E-coli__Ciprofloxacin__North West,North West,1.35,4
1261,North West,Ciprofloxacin,2021-05-01,E-coli,16.49,E-coli__Ciprofloxacin__North West,North West,1.35,5
1262,North West,Ciprofloxacin,2021-06-01,E-coli,16.19,E-coli__Ciprofloxacin__North West,North West,1.37,6
1263,North West,Ciprofloxacin,2021-07-01,E-coli,16.08,E-coli__Ciprofloxacin__North West,North West,1.39,7
1264,North West,Ciprofloxacin,2021-08-01,E-coli,17.5,E-coli__Ciprofloxacin__North West,North West,1.4,8
1265,North West,Ciprofloxacin,2021-09-01,E-coli,18.0,E-coli__Ciprofloxacin__North West,North West,1.42,9
1266,North West,Ciprofloxacin,2021-10-01,E-coli,17.29,E-coli__Ciprofloxacin__North West,North West,1.45,10
1267,North West,Ciprofloxacin,2021-11-01,E-coli,16.95,E-coli__Ciprofloxacin__North West,North West,1.49,11
1268,North West,Ciprofloxacin,2021-12-01,E-coli,18.1,E-coli__Ciprofloxacin__North West,North West,1.53,12
1269,North West,Ciprofloxacin,2022-01-01,E-coli,18.85,E-coli__Ciprofloxacin__North West,North West,1.53,1
1270,North West,Ciprofloxacin,2022-02-01,E-coli,19.15,E-coli__Ciprofloxacin__North West,North West,1.55,2
1271,North West,Ciprofloxacin,2022-03-01,E-coli,18.84,E-coli__Ciprofloxacin__North West,North West,1.58,3
1272,North West,Ciprofloxacin,2022-04-01,E-coli,19.35,E-coli__Ciprofloxacin__North West,North West,1.61,4
1273,North West,Ciprofloxacin,2022-05-01,E-coli,20.34,E-coli__Ciprofloxacin__North West,North West,1.63,5
1274,North West,Ciprofloxacin,2022-06-01,E-coli,18.49,E-coli__Ciprofloxacin__North West,North West,1.64,6
1275,North West,Ciprofloxacin,2022-07-01,E-coli,17.77,E-coli__Ciprofloxacin__North West,North West,1.65,7
1276,North West,Ciprofloxacin,2022-08-01,E-coli,17.85,E-coli__Ciprofloxacin__North West,North West,1.66,8
1277,North West,Ciprofloxacin,2022-09-01,E-coli,19.4,E-coli__Ciprofloxacin__North West,North West,1.65,9
1278,North West,Ciprofloxacin,2022-10-01,E-coli,19.77,E-coli__Ciprofloxacin__North West,North West,1.65,10
1279,North West,Ciprofloxacin,2022-11-01,E-coli,19.19,E-coli__Ciprofloxacin__North West,North West,1.65,11
1280,North West,Ciprofloxacin,2022-12-01,E-coli,19.04,E-coli__Ciprofloxacin__North West,North West,1.72,12
1281,North West,Ciprofloxacin,2023-01-01,E-coli,18.82,E-coli__Ciprofloxacin__North West,North West,1.77,1
1282,North West,Ciprofloxacin,2023-02-01,E-coli,19.22,E-coli__Ciprofloxacin__North West,North West,1.8,2
1283,North West,Ciprofloxacin,2023-03-01,E-coli,18.36,E-coli__Ciprofloxacin__North West,North West,1.81,3
1284,North West,Ciprofloxacin,2023-04-01,E-coli,18.54,E-coli__Ciprofloxacin__North West,North West,1.81,4
1285,North West,Ciprofloxacin,2023-05-01,E-coli,18.64,E-coli__Ciprofloxacin__North West,North West,1.81,5
1286,North West,Ciprofloxacin,2023-06-01,E-coli,19.91,E-coli__Ciprofloxacin__North West,North West,1.81,6
1287,North West,Ciprofloxacin,2023-07-01,E-coli,19.81,E-coli__Ciprofloxacin__North West,North West,1.8,7
1288,North West,Ciprofloxacin,2023-08-01,E-coli,19.56,E-coli__Ciprofloxacin__North West,North West,1.81,8
1289,North West,Ciprofloxacin,2023-09-01,E-coli,18.84,E-coli__Ciprofloxacin__North West,North West,1.81,9
1290,North West,Ciprofloxacin,2023-10-01,E-coli,19.59,E-coli__Ciprofloxacin__North West,North West,1.81,10
1291,North West,Ciprofloxacin,2023-11-01,E-coli,21.04,E-coli__Ciprofloxacin__North West,North West,1.8,11
1292,North West,Ciprofloxacin,2023-12-01,E-coli,21.72,E-coli__Ciprofloxacin__North West,North West,1.74,12
1293,North West,Ciprofloxacin,2024-01-01,E-coli,21.72,E-coli__Ciprofloxacin__North West,North West,1.74,1
1294,North West,Ciprofloxacin,2024-02-01,E-coli,20.2,E-coli__Ciprofloxacin__North West,North West,1.74,2
1295,North West,Ciprofloxacin,2024-03-01,E-coli,20.79,E-coli__Ciprofloxacin__North West,North West,1.73,3
1296,North West,Ciprofloxacin,2024-04-01,E-coli,21.04,E-coli__Ciprofloxacin__North West,North West,1.74,4
1297,North West,Ciprofloxacin,2024-05-01,E-coli,20.78,E-coli__Ciprofloxacin__North West,North West,1.74,5
1298,North West,Ciprofloxacin,2024-06-01,E-coli,20.82,E-coli__Ciprofloxacin__North West,North West,1.74,6
1299,North West,Ciprofloxacin,2024-07-01,E-coli,20.37,E-coli__Ciprofloxacin__North West,North West,1.74,7
1300,North West,Ciprofloxacin,2024-08-01,E-coli,19.61,E-coli__Ciprofloxacin__North West,North West,1.72,8
1301,North West,Ciprofloxacin,2024-09-01,E-coli,19.03,E-coli__Ciprofloxacin__North West,North West,1.71,9
1302,North West,Ciprofloxacin,2024-10-01,E-coli,20.35,E-coli__Ciprofloxacin__North West,North West,1.7,10
1303,North West,Ciprofloxacin,2024-11-01,E-coli,22.48,E-coli__Ciprofloxacin__North West,North West,1.68,11
1304,North West,Ciprofloxacin,2024-12-01,E-coli,23.38,E-coli__Ciprofloxacin__North West,North West,1.67,12
1305,North West,Ciprofloxacin,2025-01-01,E-coli,22.05,E-coli__Ciprofloxacin__North West,North West,1.65,1
1306,North West,Ciprofloxacin,2025-02-01,E-coli,21.23,E-coli__Ciprofloxacin__North West,North West,1.62,2
1307,North West,Ciprofloxacin,2025-03-01,E-coli,20.78,E-coli__Ciprofloxacin__North West,North West,1.6,3
1308,North West,Ciprofloxacin,2025-04-01,E-coli,21.31,E-coli__Ciprofloxacin__North West,North West,1.58,4
1309,North West,Ciprofloxacin,2025-05-01,E-coli,21.74,E-coli__Ciprofloxacin__North West,North West,1.56,5
1310,North West,Ciprofloxacin,2025-06-01,E-coli,21.44,E-coli__Ciprofloxacin__North West,North West,1.55,6
1311,South East,Ciprofloxacin,2020-10-01,E-coli,18.56,E-coli__Ciprofloxacin__South East,South East,9.975000000000001,10
1312,South East,Ciprofloxacin,2020-11-01,E-coli,18.1,E-coli__Ciprofloxacin__South East,South East,9.995,11
1313,South East,Ciprofloxacin,2020-12-01,E-coli,17.13,E-coli__Ciprofloxacin__South East,South East,10.0675,12
1314,South East,Ciprofloxacin,2021-01-01,E-coli,17.84,E-coli__Ciprofloxacin__South East,South East,10.1,1
1315,South East,Ciprofloxacin,2021-02-01,E-coli,18.63,E-coli__Ciprofloxacin__South East,South East,10.1525,2
1316,South East,Ciprofloxacin,2021-03-01,E-coli,18.38,E-coli__Ciprofloxacin__South East,South East,10.2025,3
1317,South East,Ciprofloxacin,2021-04-01,E-coli,18.37,E-coli__Ciprofloxacin__South East,South East,10.165,4
1318,South East,Ciprofloxacin,2021-05-01,E-coli,16.52,E-coli__Ciprofloxacin__South East,South East,10.135000000000002,5
1319,South East,Ciprofloxacin,2021-06-01,E-coli,16.08,E-coli__Ciprofloxacin__South East,South East,10.1075,6
1320,South East,Ciprofloxacin,2021-07-01,E-coli,15.36,E-coli__Ciprofloxacin__South East,South East,10.0725,7
1321,South East,Ciprofloxacin,2021-08-01,E-coli,16.5,E-coli__Ciprofloxacin__South East,South East,10.0475,8
1322,South East,Ciprofloxacin,2021-09-01,E-coli,16.31,E-coli__Ciprofloxacin__South East,South East,10.025,9
1323,South East,Ciprofloxacin,2021-10-01,E-coli,16.12,E-coli__Ciprofloxacin__South East,South East,9.969999999999999,10
1324,South East,Ciprofloxacin,2021-11-01,E-coli,15.47,E-coli__Ciprofloxacin__South East,South East,9.9125,11
1325,South East,Ciprofloxacin,2021-12-01,E-coli,15.76,E-coli__Ciprofloxacin__South East,South East,9.8625,12
1326,South East,Ciprofloxacin,2022-01-01,E-coli,15.09,E-coli__Ciprofloxacin__South East,South East,9.8125,1
1327,South East,Ciprofloxacin,2022-02-01,E-coli,16.53,E-coli__Ciprofloxacin__South East,South East,9.7725,2
1328,South East,Ciprofloxacin,2022-03-01,E-coli,16.15,E-coli__Ciprofloxacin__South East,South East,9.7325,3
1329,South East,Ciprofloxacin,2022-04-01,E-coli,17.79,E-coli__Ciprofloxacin__South East,South East,9.715,4
1330,South East,Ciprofloxacin,2022-05-01,E-coli,16.4,E-coli__Ciprofloxacin__South East,South East,9.692499999999999,5
1331,South East,Ciprofloxacin,2022-06-01,E-coli,17.12,E-coli__Ciprofloxacin__South East,South East,9.6625,6
1332,South East,Ciprofloxacin,2022-07-01,E-coli,16.9,E-coli__Ciprofloxacin__South East,South East,9.64,7
1333,South East,Ciprofloxacin,2022-08-01,E-coli,17.86,E-coli__Ciprofloxacin__South East,South East,9.6275,8
1334,South East,Ciprofloxacin,2022-09-01,E-coli,18.47,E-coli__Ciprofloxacin__South East,South East,9.6125,9
1335,South East,Ciprofloxacin,2022-10-01,E-coli,18.03,E-coli__Ciprofloxacin__South East,South East,9.5975,10
1336,South East,Ciprofloxacin,2022-11-01,E-coli,17.69,E-coli__Ciprofloxacin__South East,South East,9.584999999999999,11
1337,South East,Ciprofloxacin,2022-12-01,E-coli,17.4,E-coli__Ciprofloxacin__South East,South East,9.5475,12
1338,South East,Ciprofloxacin,2023-01-01,E-coli,16.61,E-coli__Ciprofloxacin__South East,South East,9.54,1
1339,South East,Ciprofloxacin,2023-02-01,E-coli,16.02,E-coli__Ciprofloxacin__South East,South East,9.5425,2
1340,South East,Ciprofloxacin,2023-03-01,E-coli,15.37,E-coli__Ciprofloxacin__South East,South East,9.5525,3
1341,South East,Ciprofloxacin,2023-04-01,E-coli,17.07,E-coli__Ciprofloxacin__South East,South East,9.5475,4
1342,South East,Ciprofloxacin,2023-05-01,E-coli,18.21,E-coli__Ciprofloxacin__South East,South East,9.540000000000001,5
1343,South East,Ciprofloxacin,2023-06-01,E-coli,18.6,E-coli__Ciprofloxacin__South East,South East,9.54,6
1344,South East,Ciprofloxacin,2023-07-01,E-coli,18.46,E-coli__Ciprofloxacin__South East,South East,9.54,7
1345,South East,Ciprofloxacin,2023-08-01,E-coli,18.15,E-coli__Ciprofloxacin__South East,South East,9.5375,8
1346,South East,Ciprofloxacin,2023-09-01,E-coli,17.53,E-coli__Ciprofloxacin__South East,South East,9.555,9
1347,South East,Ciprofloxacin,2023-10-01,E-coli,17.91,E-coli__Ciprofloxacin__South East,South East,9.555,10
1348,South East,Ciprofloxacin,2023-11-01,E-coli,19.11,E-coli__Ciprofloxacin__South East,South East,9.555,11
1349,South East,Ciprofloxacin,2023-12-01,E-coli,19.64,E-coli__Ciprofloxacin__South East,South East,9.5625,12
1350,South East,Ciprofloxacin,2024-01-01,E-coli,18.23,E-coli__Ciprofloxacin__South East,South East,9.575,1
1351,South East,Ciprofloxacin,2024-02-01,E-coli,17.5,E-coli__Ciprofloxacin__South East,South East,9.5875,2
1352,South East,Ciprofloxacin,2024-03-01,E-coli,18.08,E-coli__Ciprofloxacin__South East,South East,9.6075,3
1353,South East,Ciprofloxacin,2024-04-01,E-coli,18.94,E-coli__Ciprofloxacin__South East,South East,9.6475,4
1354,South East,Ciprofloxacin,2024-05-01,E-coli,18.63,E-coli__Ciprofloxacin__South East,South East,9.6975,5
1355,South East,Ciprofloxacin,2024-06-01,E-coli,17.79,E-coli__Ciprofloxacin__South East,South East,9.7475,6
1356,South East,Ciprofloxacin,2024-07-01,E-coli,18.25,E-coli__Ciprofloxacin__South East,South East,9.8125,7
1357,South East,Ciprofloxacin,2024-08-01,E-coli,17.87,E-coli__Ciprofloxacin__South East,South East,9.879999999999999,8
1358,South East,Ciprofloxacin,2024-09-01,E-coli,18.1,E-coli__Ciprofloxacin__South East,South East,9.935,9
1359,South East,Ciprofloxacin,2024-10-01,E-coli,18.02,E-coli__Ciprofloxacin__South East,South East,10.0075,10
1360,South East,Ciprofloxacin,2024-11-01,E-coli,18.52,E-coli__Ciprofloxacin__South East,South East,10.075000000000001,11
1361,South East,Ciprofloxacin,2024-12-01,E-coli,19.64,E-coli__Ciprofloxacin__South East,South East,10.1425,12
1362,South East,Ciprofloxacin,2025-01-01,E-coli,17.87,E-coli__Ciprofloxacin__South East,South East,10.1975,1
1363,South East,Ciprofloxacin,2025-02-01,E-coli,18.7,E-coli__Ciprofloxacin__South East,South East,10.2475,2
1364,South East,Ciprofloxacin,2025-03-01,E-coli,16.44,E-coli__Ciprofloxacin__South East,South East,10.290000000000001,3
1365,South East,Ciprofloxacin,2025-04-01,E-coli,17.5,E-coli__Ciprofloxacin__South East,South East,10.309999999999999,4
1366,South East,Ciprofloxacin,2025-05-01,E-coli,16.41,E-coli__Ciprofloxacin__South East,South East,10.32,5
1367,South East,Ciprofloxacin,2025-06-01,E-coli,17.36,E-coli__Ciprofloxacin__South East,South East,10.345,6
1368,South West,Ciprofloxacin,2020-10-01,E-coli,15.81,E-coli__Ciprofloxacin__South West,South West,1.34,10
1369,South West,Ciprofloxacin,2020-11-01,E-coli,14.7,E-coli__Ciprofloxacin__South West,South West,1.32,11
1370,South West,Ciprofloxacin,2020-12-01,E-coli,15.0,E-coli__Ciprofloxacin__South West,South West,1.28,12
1371,South West,Ciprofloxacin,2021-01-01,E-coli,12.52,E-coli__Ciprofloxacin__South West,South West,1.22,1
1372,South West,Ciprofloxacin,2021-02-01,E-coli,11.33,E-coli__Ciprofloxacin__South West,South West,1.19,2
1373,South West,Ciprofloxacin,2021-03-01,E-coli,11.89,E-coli__Ciprofloxacin__South West,South West,1.16,3
1374,South West,Ciprofloxacin,2021-04-01,E-coli,11.81,E-coli__Ciprofloxacin__South West,South West,1.14,4
1375,South West,Ciprofloxacin,2021-05-01,E-coli,12.48,E-coli__Ciprofloxacin__South West,South West,1.14,5
1376,South West,Ciprofloxacin,2021-06-01,E-coli,11.51,E-coli__Ciprofloxacin__South West,South West,1.15,6
1377,South West,Ciprofloxacin,2021-07-01,E-coli,11.72,E-coli__Ciprofloxacin__South West,South West,1.16,7
1378,South West,Ciprofloxacin,2021-08-01,E-coli,13.3,E-coli__Ciprofloxacin__South West,South West,1.17,8
1379,South West,Ciprofloxacin,2021-09-01,E-coli,13.27,E-coli__Ciprofloxacin__South West,South West,1.18,9
1380,South West,Ciprofloxacin,2021-10-01,E-coli,14.09,E-coli__Ciprofloxacin__South West,South West,1.19,10
1381,South West,Ciprofloxacin,2021-11-01,E-coli,11.76,E-coli__Ciprofloxacin__South West,South West,1.22,11
1382,South West,Ciprofloxacin,2021-12-01,E-coli,10.96,E-coli__Ciprofloxacin__South West,South West,1.25,12
1383,South West,Ciprofloxacin,2022-01-01,E-coli,10.81,E-coli__Ciprofloxacin__South West,South West,1.25,1
1384,South West,Ciprofloxacin,2022-02-01,E-coli,13.06,E-coli__Ciprofloxacin__South West,South West,1.26,2
1385,South West,Ciprofloxacin,2022-03-01,E-coli,13.48,E-coli__Ciprofloxacin__South West,South West,1.28,3
1386,South West,Ciprofloxacin,2022-04-01,E-coli,12.33,E-coli__Ciprofloxacin__South West,South West,1.3,4
1387,South West,Ciprofloxacin,2022-05-01,E-coli,11.61,E-coli__Ciprofloxacin__South West,South West,1.32,5
1388,South West,Ciprofloxacin,2022-06-01,E-coli,12.6,E-coli__Ciprofloxacin__South West,South West,1.33,6
1389,South West,Ciprofloxacin,2022-07-01,E-coli,14.13,E-coli__Ciprofloxacin__South West,South West,1.34,7
1390,South West,Ciprofloxacin,2022-08-01,E-coli,13.74,E-coli__Ciprofloxacin__South West,South West,1.35,8
1391,South West,Ciprofloxacin,2022-09-01,E-coli,13.07,E-coli__Ciprofloxacin__South West,South West,1.35,9
1392,South West,Ciprofloxacin,2022-10-01,E-coli,12.35,E-coli__Ciprofloxacin__South West,South West,1.35,10
1393,South West,Ciprofloxacin,2022-11-01,E-coli,12.17,E-coli__Ciprofloxacin__South West,South West,1.36,11
1394,South West,Ciprofloxacin,2022-12-01,E-coli,11.73,E-coli__Ciprofloxacin__South West,South West,1.42,12
1395,South West,Ciprofloxacin,2023-01-01,E-coli,11.03,E-coli__Ciprofloxacin__South West,South West,1.46,1
1396,South West,Ciprofloxacin,2023-02-01,E-coli,10.74,E-coli__Ciprofloxacin__South West,South West,1.49,2
1397,South West,Ciprofloxacin,2023-03-01,E-coli,11.44,E-coli__Ciprofloxacin__South West,South West,1.51,3
1398,South West,Ciprofloxacin,2023-04-01,E-coli,12.35,E-coli__Ciprofloxacin__South West,South West,1.51,4
1399,South West,Ciprofloxacin,2023-05-01,E-coli,11.96,E-coli__Ciprofloxacin__South West,South West,1.52,5
1400,South West,Ciprofloxacin,2023-06-01,E-coli,13.57,E-coli__Ciprofloxacin__South West,South West,1.52,6
1401,South West,Ciprofloxacin,2023-07-01,E-coli,13.97,E-coli__Ciprofloxacin__South West,South West,1.52,7
1402,South West,Ciprofloxacin,2023-08-01,E-coli,15.03,E-coli__Ciprofloxacin__South West,South West,1.52,8
1403,South West,Ciprofloxacin,2023-09-01,E-coli,14.92,E-coli__Ciprofloxacin__South West,South West,1.52,9
1404,South West,Ciprofloxacin,2023-10-01,E-coli,14.22,E-coli__Ciprofloxacin__South West,South West,1.52,10
1405,South West,Ciprofloxacin,2023-11-01,E-coli,15.8,E-coli__Ciprofloxacin__South West,South West,1.52,11
1406,South West,Ciprofloxacin,2023-12-01,E-coli,15.51,E-coli__Ciprofloxacin__South West,South West,1.47,12
1407,South West,Ciprofloxacin,2024-01-01,E-coli,15.64,E-coli__Ciprofloxacin__South West,South West,1.46,1
1408,South West,Ciprofloxacin,2024-02-01,E-coli,13.24,E-coli__Ciprofloxacin__South West,South West,1.46,2
1409,South West,Ciprofloxacin,2024-03-01,E-coli,13.22,E-coli__Ciprofloxacin__South West,South West,1.45,3
1410,South West,Ciprofloxacin,2024-04-01,E-coli,13.3,E-coli__Ciprofloxacin__South West,South West,1.46,4
1411,South West,Ciprofloxacin,2024-05-01,E-coli,13.65,E-coli__Ciprofloxacin__South West,South West,1.47,5
1412,South West,Ciprofloxacin,2024-06-01,E-coli,11.73,E-coli__Ciprofloxacin__South West,South West,1.47,6
1413,South West,Ciprofloxacin,2024-07-01,E-coli,12.81,E-coli__Ciprofloxacin__South West,South West,1.47,7
1414,South West,Ciprofloxacin,2024-08-01,E-coli,13.42,E-coli__Ciprofloxacin__South West,South West,1.46,8
1415,South West,Ciprofloxacin,2024-09-01,E-coli,14.09,E-coli__Ciprofloxacin__South West,South West,1.45,9
1416,South West,Ciprofloxacin,2024-10-01,E-coli,12.34,E-coli__Ciprofloxacin__South West,South West,1.45,10
1417,South West,Ciprofloxacin,2024-11-01,E-coli,12.36,E-coli__Ciprofloxacin__South West,South West,1.44,11
1418,South West,Ciprofloxacin,2024-12-01,E-coli,13.32,E-coli__Ciprofloxacin__South West,South West,1.44,12
1419,South West,Ciprofloxacin,2025-01-01,E-coli,14.56,E-coli__Ciprofloxacin__South West,South West,1.43,1
1420,South West,Ciprofloxacin,2025-02-01,E-coli,14.59,E-coli__Ciprofloxacin__South West,South West,1.41,2
1421,South West,Ciprofloxacin,2025-03-01,E-coli,13.75,E-coli__Ciprofloxacin__South West,South West,1.4,3
1422,South West,Ciprofloxacin,2025-04-01,E-coli,12.49,E-coli__Ciprofloxacin__South West,South West,1.38,4
1423,South West,Ciprofloxacin,2025-05-01,E-coli,13.77,E-coli__Ciprofloxacin__South West,South West,1.35,5
1424,South West,Ciprofloxacin,2025-06-01,E-coli,15.46,E-coli__Ciprofloxacin__South West,South West,1.35,6
1425,West Midlands,Ciprofloxacin,2020-10-01,E-coli,15.55,E-coli__Ciprofloxacin__West Midlands,Midlands,1.46,10
1426,West Midlands,Ciprofloxacin,2020-11-01,E-coli,16.76,E-coli__Ciprofloxacin__West Midlands,Midlands,1.43,11
1427,West Midlands,Ciprofloxacin,2020-12-01,E-coli,16.74,E-coli__Ciprofloxacin__West Midlands,Midlands,1.38,12
1428,West Midlands,Ciprofloxacin,2021-01-01,E-coli,18.61,E-coli__Ciprofloxacin__West Midlands,Midlands,1.33,1
1429,West Midlands,Ciprofloxacin,2021-02-01,E-coli,20.49,E-coli__Ciprofloxacin__West Midlands,Midlands,1.29,2
1430,West Midlands,Ciprofloxacin,2021-03-01,E-coli,20.92,E-coli__Ciprofloxacin__West Midlands,Midlands,1.26,3
1431,West Midlands,Ciprofloxacin,2021-04-01,E-coli,20.04,E-coli__Ciprofloxacin__West Midlands,Midlands,1.25,4
1432,West Midlands,Ciprofloxacin,2021-05-01,E-coli,18.51,E-coli__Ciprofloxacin__West Midlands,Midlands,1.25,5
1433,West Midlands,Ciprofloxacin,2021-06-01,E-coli,18.58,E-coli__Ciprofloxacin__West Midlands,Midlands,1.26,6
1434,West Midlands,Ciprofloxacin,2021-07-01,E-coli,16.24,E-coli__Ciprofloxacin__West Midlands,Midlands,1.28,7
1435,West Midlands,Ciprofloxacin,2021-08-01,E-coli,15.95,E-coli__Ciprofloxacin__West Midlands,Midlands,1.3,8
1436,West Midlands,Ciprofloxacin,2021-09-01,E-coli,15.77,E-coli__Ciprofloxacin__West Midlands,Midlands,1.31,9
1437,West Midlands,Ciprofloxacin,2021-10-01,E-coli,19.47,E-coli__Ciprofloxacin__West Midlands,Midlands,1.34,10
1438,West Midlands,Ciprofloxacin,2021-11-01,E-coli,19.72,E-coli__Ciprofloxacin__West Midlands,Midlands,1.37,11
1439,West Midlands,Ciprofloxacin,2021-12-01,E-coli,19.95,E-coli__Ciprofloxacin__West Midlands,Midlands,1.41,12
1440,West Midlands,Ciprofloxacin,2022-01-01,E-coli,16.51,E-coli__Ciprofloxacin__West Midlands,Midlands,1.41,1
