date,series_id,value
2023-12-01,K-pneumoniae__Third Generation Cephalosporins__East Midlands,20.0
2024-01-01,K-pneumoniae__Third Generation Cephalosporins__East Midlands,15.85
2024-02-01,K-pneumoniae__Third Generation Cephalosporins__East Midlands,15.25
2024-03-01,K-pneumoniae__Third Generation Cephalosporins__East Midlands,14.69
2024-04-01,K-pneumoniae__Third Generation Cephalosporins__East Midlands,16.67
2024-05-01,K-pneumoniae__Third Generation Cephalosporins__East Midlands,17.44
2024-06-01,K-pneumoniae__Third Generation Cephalosporins__East Midlands,17.21
2024-07-01,K-pneumoniae__Third Generation Cephalosporins__East Midlands,12.96
2024-08-01,K-pneumoniae__Third Generation Cephalosporins__East Midlands,13.72
2024-09-01,K-pneumoniae__Third Generation Cephalosporins__East Midlands,12.44
2024-10-01,K-pneumoniae__Third Generation Cephalosporins__East Midlands,17.65
2024-11-01,K-pneumoniae__Third Generation Cephalosporins__East Midlands,16.97
2024-12-01,K-pneumoniae__Third Generation Cephalosporins__East Midlands,17.29
2025-01-01,K-pneumoniae__Third Generation Cephalosporins__East Midlands,17.33
2025-02-01,K-pneumoniae__Third Generation Cephalosporins__East Midlands,15.02
2025-03-01,K-pneumoniae__Third Generation Cephalosporins__East Midlands,14.66
2025-04-01,K-pneumoniae__Third Generation Cephalosporins__East Midlands,13.27
2025-05-01,K-pneumoniae__Third Generation Cephalosporins__East Midlands,14.54
2025-06-01,K-pneumoniae__Third Generation Cephalosporins__East Midlands,15.57
2021-08-01,K-pneumoniae__Third Generation Cephalosporins__East of England,15.02
2021-09-01,K-pneumoniae__Third Generation Cephalosporins__East of England,16.22
2021-10-01,K-pneumoniae__Third Generation Cephalosporins__East of England,14.55
2021-11-01,K-pneumoniae__Third Generation Cephalosporins__East of England,15.42
2021-12-01,K-pneumoniae__Third Generation Cephalosporins__East of England,13.62
2022-01-01,K-pneumoniae__Third Generation Cephalosporins__East of England,14.35
2022-02-01,K-pneumoniae__Third Generation Cephalosporins__East of England,14.21
2022-03-01,K-pneumoniae__Third Generation Cephalosporins__East of England,13.53
2022-04-01,K-pneumoniae__Third Generation Cephalosporins__East of England,14.08
2022-05-01,K-pneumoniae__Third Generation Cephalosporins__East of England,11.0
2022-06-01,K-pneumoniae__Third Generation Cephalosporins__East of England,13.93
2022-07-01,K-pneumoniae__Third Generation Cephalosporins__East of England,14.15
2022-08-01,K-pneumoniae__Third Generation Cephalosporins__East of England,15.86
2022-09-01,K-pneumoniae__Third Generation Cephalosporins__East of England,15.83
2022-10-01,K-pneumoniae__Third Generation Cephalosporins__East of England,16.67
2022-11-01,K-pneumoniae__Third Generation Cephalosporins__East of England,18.81
2022-12-01,K-pneumoniae__Third Generation Cephalosporins__East of England,18.52
2023-01-01,K-pneumoniae__Third Generation Cephalosporins__East of England,20.33
2023-02-01,K-pneumoniae__Third Generation Cephalosporins__East of England,21.22
2023-03-01,K-pneumoniae__Third Generation Cephalosporins__East of England,21.05
2023-04-01,K-pneumoniae__Third Generation Cephalosporins__East of England,20.17
2023-05-01,K-pneumoniae__Third Generation Cephalosporins__East of England,20.33
2023-06-01,K-pneumoniae__Third Generation Cephalosporins__East of England,19.92
2023-07-01,K-pneumoniae__Third Generation Cephalosporins__East of England,24.19
2023-08-01,K-pneumoniae__Third Generation Cephalosporins__East of England,21.68
2023-09-01,K-pneumoniae__Third Generation Cephalosporins__East of England,24.64
2023-10-01,K-pneumoniae__Third Generation Cephalosporins__East of England,22.06
2023-11-01,K-pneumoniae__Third Generation Cephalosporins__East of England,24.1
2023-12-01,K-pneumoniae__Third Generation Cephalosporins__East of England,21.82
2024-01-01,K-pneumoniae__Third Generation Cephalosporins__East of England,20.31
2024-02-01,K-pneumoniae__Third Generation Cephalosporins__East of England,19.6
2024-03-01,K-pneumoniae__Third Generation Cephalosporins__East of England,23.48
2024-04-01,K-pneumoniae__Third Generation Cephalosporins__East of England,22.36
2024-05-01,K-pneumoniae__Third Generation Cephalosporins__East of England,21.58
2024-06-01,K-pneumoniae__Third Generation Cephalosporins__East of England,19.51
2024-07-01,K-pneumoniae__Third Generation Cephalosporins__East of England,23.27
2024-08-01,K-pneumoniae__Third Generation Cephalosporins__East of England,23.3
2024-09-01,K-pneumoniae__Third Generation Cephalosporins__East of England,24.25
2024-10-01,K-pneumoniae__Third Generation Cephalosporins__East of England,23.98
2024-11-01,K-pneumoniae__Third Generation Cephalosporins__East of England,24.85
2024-12-01,K-pneumoniae__Third Generation Cephalosporins__East of England,22.5
2025-01-01,K-pneumoniae__Third Generation Cephalosporins__East of England,19.47
2025-02-01,K-pneumoniae__Third Generation Cephalosporins__East of England,18.64
2025-03-01,K-pneumoniae__Third Generation Cephalosporins__East of England,19.85
2025-04-01,K-pneumoniae__Third Generation Cephalosporins__East of England,20.62
2025-05-01,K-pneumoniae__Third Generation Cephalosporins__East of England,20.8
2025-06-01,K-pneumoniae__Third Generation Cephalosporins__East of England,19.76
2021-08-01,K-pneumoniae__Third Generation Cephalosporins__London,24.32
2021-09-01,K-pneumoniae__Third Generation Cephalosporins__London,23.72
2021-10-01,K-pneumoniae__Third Generation Cephalosporins__London,23.4
2021-11-01,K-pneumoniae__Third Generation Cephalosporins__London,24.59
2021-12-01,K-pneumoniae__Third Generation Cephalosporins__London,26.16
2022-01-01,K-pneumoniae__Third Generation Cephalosporins__London,26.79
2022-02-01,K-pneumoniae__Third Generation Cephalosporins__London,27.87
2022-03-01,K-pneumoniae__Third Generation Cephalosporins__London,27.66
2022-04-01,K-pneumoniae__Third Generation Cephalosporins__London,28.3
2022-05-01,K-pneumoniae__Third Generation Cephalosporins__London,29.26
2022-06-01,K-pneumoniae__Third Generation Cephalosporins__London,30.58
2022-07-01,K-pneumoniae__Third Generation Cephalosporins__London,27.87
2022-08-01,K-pneumoniae__Third Generation Cephalosporins__London,26.11
2022-09-01,K-pneumoniae__Third Generation Cephalosporins__London,25.27
2022-10-01,K-pneumoniae__Third Generation Cephalosporins__London,26.17
2022-11-01,K-pneumoniae__Third Generation Cephalosporins__London,29.17
2022-12-01,K-pneumoniae__Third Generation Cephalosporins__London,30.57
2023-01-01,K-pneumoniae__Third Generation Cephalosporins__London,30.82
2023-02-01,K-pneumoniae__Third Generation Cephalosporins__London,28.57
2023-03-01,K-pneumoniae__Third Generation Cephalosporins__London,26.3
2023-04-01,K-pneumoniae__Third Generation Cephalosporins__London,26.23
2023-05-01,K-pneumoniae__Third Generation Cephalosporins__London,27.96
2023-06-01,K-pneumoniae__Third Generation Cephalosporins__London,31.16
2023-07-01,K-pneumoniae__Third Generation Cephalosporins__London,33.24
2023-08-01,K-pneumoniae__Third Generation Cephalosporins__London,29.2
2023-09-01,K-pneumoniae__Third Generation Cephalosporins__London,28.13
2023-10-01,K-pneumoniae__Third Generation Cephalosporins__London,25.07
2023-11-01,K-pneumoniae__Third Generation Cephalosporins__London,25.67
2023-12-01,K-pneumoniae__Third Generation Cephalosporins__London,24.93
2024-01-01,K-pneumoniae__Third Generation Cephalosporins__London,23.98
2024-02-01,K-pneumoniae__Third Generation Cephalosporins__London,23.23
2024-03-01,K-pneumoniae__Third Generation Cephalosporins__London,23.13
2024-04-01,K-pneumoniae__Third Generation Cephalosporins__London,24.84
2024-05-01,K-pneumoniae__Third Generation Cephalosporins__London,26.32
2024-06-01,K-pneumoniae__Third Generation Cephalosporins__London,26.59
2024-07-01,K-pneumoniae__Third Generation Cephalosporins__London,26.65
2024-08-01,K-pneumoniae__Third Generation Cephalosporins__London,30.21
2024-09-01,K-pneumoniae__Third Generation Cephalosporins__London,30.27
2024-10-01,K-pneumoniae__Third Generation Cephalosporins__London,33.17
2024-11-01,K-pneumoniae__Third Generation Cephalosporins__London,31.23
2024-12-01,K-pneumoniae__Third Generation Cephalosporins__London,30.7
2025-01-01,K-pneumoniae__Third Generation Cephalosporins__London,27.35
2025-02-01,K-pneumoniae__Third Generation Cephalosporins__London,27.3
2025-03-01,K-pneumoniae__Third Generation Cephalosporins__London,24.47
2025-04-01,K-pneumoniae__Third Generation Cephalosporins__London,23.58
2025-05-01,K-pneumoniae__Third Generation Cephalosporins__London,21.04
2025-06-01,K-pneumoniae__Third Generation Cephalosporins__London,24.76
2021-08-01,K-pneumoniae__Third Generation Cephalosporins__North East,18.98
2021-09-01,K-pneumoniae__Third Generation Cephalosporins__North East,16.67
2021-10-01,K-pneumoniae__Third Generation Cephalosporins__North East,17.99
2021-11-01,K-pneumoniae__Third Generation Cephalosporins__North East,20.31
2021-12-01,K-pneumoniae__Third Generation Cephalosporins__North East,17.42
2022-01-01,K-pneumoniae__Third Generation Cephalosporins__North East,15.25
2022-02-01,K-pneumoniae__Third Generation Cephalosporins__North East,16.0
2022-03-01,K-pneumoniae__Third Generation Cephalosporins__North East,17.53
2022-04-01,K-pneumoniae__Third Generation Cephalosporins__North East,20.41
2022-05-01,K-pneumoniae__Third Generation Cephalosporins__North East,22.33
2022-06-01,K-pneumoniae__Third Generation Cephalosporins__North East,17.48
2022-07-01,K-pneumoniae__Third Generation Cephalosporins__North East,14.55
2022-08-01,K-pneumoniae__Third Generation Cephalosporins__North East,14.29
2022-09-01,K-pneumoniae__Third Generation Cephalosporins__North East,16.22
2022-10-01,K-pneumoniae__Third Generation Cephalosporins__North East,19.85
2022-11-01,K-pneumoniae__Third Generation Cephalosporins__North East,19.55
2022-12-01,K-pneumoniae__Third Generation Cephalosporins__North East,26.13
2023-01-01,K-pneumoniae__Third Generation Cephalosporins__North East,24.27
2023-02-01,K-pneumoniae__Third Generation Cephalosporins__North East,21.59
2023-03-01,K-pneumoniae__Third Generation Cephalosporins__North East,14.43
2023-04-01,K-pneumoniae__Third Generation Cephalosporins__North East,14.58
2023-05-01,K-pneumoniae__Third Generation Cephalosporins__North East,16.67
2023-06-01,K-pneumoniae__Third Generation Cephalosporins__North East,14.95
2023-07-01,K-pneumoniae__Third Generation Cephalosporins__North East,16.13
2023-08-01,K-pneumoniae__Third Generation Cephalosporins__North East,14.93
2023-09-01,K-pneumoniae__Third Generation Cephalosporins__North East,21.14
2023-10-01,K-pneumoniae__Third Generation Cephalosporins__North East,17.56
2023-11-01,K-pneumoniae__Third Generation Cephalosporins__North East,18.1
2023-12-01,K-pneumoniae__Third Generation Cephalosporins__North East,16.52
2024-01-01,K-pneumoniae__Third Generation Cephalosporins__North East,16.67
2024-02-01,K-pneumoniae__Third Generation Cephalosporins__North East,17.7
2024-03-01,K-pneumoniae__Third Generation Cephalosporins__North East,15.57
2024-04-01,K-pneumoniae__Third Generation Cephalosporins__North East,18.8
2024-05-01,K-pneumoniae__Third Generation Cephalosporins__North East,20.0
2024-06-01,K-pneumoniae__Third Generation Cephalosporins__North East,17.12
2024-07-01,K-pneumoniae__Third Generation Cephalosporins__North East,14.84
2024-08-01,K-pneumoniae__Third Generation Cephalosporins__North East,18.8
2024-09-01,K-pneumoniae__Third Generation Cephalosporins__North East,26.76
2024-10-01,K-pneumoniae__Third Generation Cephalosporins__North East,31.76
2024-11-01,K-pneumoniae__Third Generation Cephalosporins__North East,28.38
2024-12-01,K-pneumoniae__Third Generation Cephalosporins__North East,24.65
2025-01-01,K-pneumoniae__Third Generation Cephalosporins__North East,23.78
2025-02-01,K-pneumoniae__Third Generation Cephalosporins__North East,24.66
2025-03-01,K-pneumoniae__Third Generation Cephalosporins__North East,30.43
2025-04-01,K-pneumoniae__Third Generation Cephalosporins__North East,29.27
2025-05-01,K-pneumoniae__Third Generation Cephalosporins__North East,25.58
2025-06-01,K-pneumoniae__Third Generation Cephalosporins__North East,19.05
2021-08-01,K-pneumoniae__Third Generation Cephalosporins__North West,20.83
2021-09-01,K-pneumoniae__Third Generation Cephalosporins__North West,22.69
2021-10-01,K-pneumoniae__Third Generation Cephalosporins__North West,21.62
2021-11-01,K-pneumoniae__Third Generation Cephalosporins__North West,21.63
2021-12-01,K-pneumoniae__Third Generation Cephalosporins__North West,21.86
2022-01-01,K-pneumoniae__Third Generation Cephalosporins__North West,20.16
2022-02-01,K-pneumoniae__Third Generation Cephalosporins__North West,20.56
2022-03-01,K-pneumoniae__Third Generation Cephalosporins__North West,21.3
2022-04-01,K-pneumoniae__Third Generation Cephalosporins__North West,22.22
2022-05-01,K-pneumoniae__Third Generation Cephalosporins__North West,20.33
2022-06-01,K-pneumoniae__Third Generation Cephalosporins__North West,19.38
2022-07-01,K-pneumoniae__Third Generation Cephalosporins__North West,21.05
2022-08-01,K-pneumoniae__Third Generation Cephalosporins__North West,22.0
2022-09-01,K-pneumoniae__Third Generation Cephalosporins__North West,18.53
2022-10-01,K-pneumoniae__Third Generation Cephalosporins__North West,18.57
2022-11-01,K-pneumoniae__Third Generation Cephalosporins__North West,20.86
2022-12-01,K-pneumoniae__Third Generation Cephalosporins__North West,22.92
2023-01-01,K-pneumoniae__Third Generation Cephalosporins__North West,22.26
2023-02-01,K-pneumoniae__Third Generation Cephalosporins__North West,21.07
2023-03-01,K-pneumoniae__Third Generation Cephalosporins__North West,18.75
2023-04-01,K-pneumoniae__Third Generation Cephalosporins__North West,21.67
2023-05-01,K-pneumoniae__Third Generation Cephalosporins__North West,19.08
2023-06-01,K-pneumoniae__Third Generation Cephalosporins__North West,17.82
2023-07-01,K-pneumoniae__Third Generation Cephalosporins__North West,12.22
2023-08-01,K-pneumoniae__Third Generation Cephalosporins__North West,14.23
2023-09-01,K-pneumoniae__Third Generation Cephalosporins__North West,16.72
2023-10-01,K-pneumoniae__Third Generation Cephalosporins__North West,20.47
2023-11-01,K-pneumoniae__Third Generation Cephalosporins__North West,21.14
2023-12-01,K-pneumoniae__Third Generation Cephalosporins__North West,21.68
2024-01-01,K-pneumoniae__Third Generation Cephalosporins__North West,19.93
2024-02-01,K-pneumoniae__Third Generation Cephalosporins__North West,16.07
2024-03-01,K-pneumoniae__Third Generation Cephalosporins__North West,15.27
2024-04-01,K-pneumoniae__Third Generation Cephalosporins__North West,16.96
2024-05-01,K-pneumoniae__Third Generation Cephalosporins__North West,22.5
2024-06-01,K-pneumoniae__Third Generation Cephalosporins__North West,24.07
2024-07-01,K-pneumoniae__Third Generation Cephalosporins__North West,25.52
2024-08-01,K-pneumoniae__Third Generation Cephalosporins__North West,23.41
2024-09-01,K-pneumoniae__Third Generation Cephalosporins__North West,22.34
2024-10-01,K-pneumoniae__Third Generation Cephalosporins__North West,20.46
2024-11-01,K-pneumoniae__Third Generation Cephalosporins__North West,20.0
2024-12-01,K-pneumoniae__Third Generation Cephalosporins__North West,24.26
2025-01-01,K-pneumoniae__Third Generation Cephalosporins__North West,21.12
2025-02-01,K-pneumoniae__Third Generation Cephalosporins__North West,19.35
2025-03-01,K-pneumoniae__Third Generation Cephalosporins__North West,15.88
2025-04-01,K-pneumoniae__Third Generation Cephalosporins__North West,21.19
2025-05-01,K-pneumoniae__Third Generation Cephalosporins__North West,22.04
2025-06-01,K-pneumoniae__Third Generation Cephalosporins__North West,20.0
2021-08-01,K-pneumoniae__Third Generation Cephalosporins__South East,12.13
2021-09-01,K-pneumoniae__Third Generation Cephalosporins__South East,14.61
2021-10-01,K-pneumoniae__Third Generation Cephalosporins__South East,15.53
2021-11-01,K-pneumoniae__Third Generation Cephalosporins__South East,20.27
2021-12-01,K-pneumoniae__Third Generation Cephalosporins__South East,20.63
2022-01-01,K-pneumoniae__Third Generation Cephalosporins__South East,22.06
2022-02-01,K-pneumoniae__Third Generation Cephalosporins__South East,16.0
2022-03-01,K-pneumoniae__Third Generation Cephalosporins__South East,17.62
2022-04-01,K-pneumoniae__Third Generation Cephalosporins__South East,15.89
2022-05-01,K-pneumoniae__Third Generation Cephalosporins__South East,17.21
2022-06-01,K-pneumoniae__Third Generation Cephalosporins__South East,15.45
2022-07-01,K-pneumoniae__Third Generation Cephalosporins__South East,14.11
2022-08-01,K-pneumoniae__Third Generation Cephalosporins__South East,14.96
2022-09-01,K-pneumoniae__Third Generation Cephalosporins__South East,13.46
2022-10-01,K-pneumoniae__Third Generation Cephalosporins__South East,15.51
2022-11-01,K-pneumoniae__Third Generation Cephalosporins__South East,16.61
2022-12-01,K-pneumoniae__Third Generation Cephalosporins__South East,17.14
2023-01-01,K-pneumoniae__Third Generation Cephalosporins__South East,17.15
2023-02-01,K-pneumoniae__Third Generation Cephalosporins__South East,16.61
2023-03-01,K-pneumoniae__Third Generation Cephalosporins__South East,17.27
2023-04-01,K-pneumoniae__Third Generation Cephalosporins__South East,17.28
2023-05-01,K-pneumoniae__Third Generation Cephalosporins__South East,18.12
2023-06-01,K-pneumoniae__Third Generation Cephalosporins__South East,17.82
2023-07-01,K-pneumoniae__Third Generation Cephalosporins__South East,16.07
2023-08-01,K-pneumoniae__Third Generation Cephalosporins__South East,15.13
2023-09-01,K-pneumoniae__Third Generation Cephalosporins__South East,16.61
2023-10-01,K-pneumoniae__Third Generation Cephalosporins__South East,16.71
