,geography,stratum,date,organism,resistance_pct,series_id,model_region,prescribing_rate
4493,West Midlands,Third Generation Cephalosporins,2023-12-01,E-coli,15.45,E-coli__Third Generation Cephalosporins__West Midlands,Midlands,1.66
4494,East Midlands,Amikacin,2023-12-01,K-pneumoniae,2.07,K-pneumoniae__Amikacin__East Midlands,Midlands,1.66
4495,West Midlands,Amikacin,2023-12-01,K-pneumoniae,0.0,K-pneumoniae__Amikacin__West Midlands,Midlands,1.66
4496,East Midlands,Carbapenems,2023-12-01,K-pneumoniae,1.49,K-pneumoniae__Carbapenems__East Midlands,Midlands,1.66
4497,West Midlands,Carbapenems,2023-12-01,K-pneumoniae,0.0,K-pneumoniae__Carbapenems__West Midlands,Midlands,1.66
4498,East Midlands,Ciprofloxacin,2023-12-01,K-pneumoniae,14.29,K-pneumoniae__Ciprofloxacin__East Midlands,Midlands,1.66
4499,West Midlands,Ciprofloxacin,2023-12-01,K-pneumoniae,14.41,K-pneumoniae__Ciprofloxacin__West Midlands,Midlands,1.66
4500,East Midlands,Co-amoxiclav,2023-12-01,K-pneumoniae,33.16,K-pneumoniae__Co-amoxiclav__East Midlands,Midlands,1.66
4501,West Midlands,Co-amoxiclav,2023-12-01,K-pneumoniae,36.09,K-pneumoniae__Co-amoxiclav__West Midlands,Midlands,1.66
4502,East Midlands,Gentamicin,2023-12-01,K-pneumoniae,8.33,K-pneumoniae__Gentamicin__East Midlands,Midlands,1.66
4503,West Midlands,Gentamicin,2023-12-01,K-pneumoniae,9.44,K-pneumoniae__Gentamicin__West Midlands,Midlands,1.66
4504,East Midlands,Piperacillin with tazobactam,2023-12-01,K-pneumoniae,21.58,K-pneumoniae__Piperacillin with tazobactam__East Midlands,Midlands,1.66
4505,West Midlands,Piperacillin with tazobactam,2023-12-01,K-pneumoniae,23.95,K-pneumoniae__Piperacillin with tazobactam__West Midlands,Midlands,1.66
4506,East Midlands,Third Generation Cephalosporins,2023-12-01,K-pneumoniae,20.0,K-pneumoniae__Third Generation Cephalosporins__East Midlands,Midlands,1.66
4507,West Midlands,Third Generation Cephalosporins,2023-12-01,K-pneumoniae,18.44,K-pneumoniae__Third Generation Cephalosporins__West Midlands,Midlands,1.66
4508,East Midlands,Amikacin,2023-12-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__East Midlands,Midlands,1.66
4509,West Midlands,Amikacin,2023-12-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__West Midlands,Midlands,1.66
4510,East Midlands,Carbapenems,2023-12-01,P-aeruginosa,8.33,P-aeruginosa__Carbapenems__East Midlands,Midlands,1.66
4511,West Midlands,Carbapenems,2023-12-01,P-aeruginosa,4.0,P-aeruginosa__Carbapenems__West Midlands,Midlands,1.66
4512,East Midlands,Ceftazidime,2023-12-01,P-aeruginosa,4.05,P-aeruginosa__Ceftazidime__East Midlands,Midlands,1.66
4513,West Midlands,Ceftazidime,2023-12-01,P-aeruginosa,8.42,P-aeruginosa__Ceftazidime__West Midlands,Midlands,1.66
4514,East Midlands,Ciprofloxacin,2023-12-01,P-aeruginosa,10.96,P-aeruginosa__Ciprofloxacin__East Midlands,Midlands,1.66
4515,West Midlands,Ciprofloxacin,2023-12-01,P-aeruginosa,5.21,P-aeruginosa__Ciprofloxacin__West Midlands,Midlands,1.66
4516,East Midlands,Piperacillin with tazobactam,2023-12-01,P-aeruginosa,1.39,P-aeruginosa__Piperacillin with tazobactam__East Midlands,Midlands,1.66
4517,West Midlands,Piperacillin with tazobactam,2023-12-01,P-aeruginosa,8.51,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.66
4518,East Midlands,Macrolides,2023-12-01,S-pneumoniae,6.5,S-pneumoniae__Macrolides__East Midlands,Midlands,1.66
4519,West Midlands,Macrolides,2023-12-01,S-pneumoniae,3.55,S-pneumoniae__Macrolides__West Midlands,Midlands,1.66
4520,East Midlands,Penicillin,2023-12-01,S-pneumoniae,1.59,S-pneumoniae__Penicillin__East Midlands,Midlands,1.66
4521,West Midlands,Penicillin,2023-12-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__West Midlands,Midlands,1.66
4522,East Midlands,Glycopeptides,2023-12-01,e-faecalis,0.0,e-faecalis__Glycopeptides__East Midlands,Midlands,1.66
4523,West Midlands,Glycopeptides,2023-12-01,e-faecalis,2.04,e-faecalis__Glycopeptides__West Midlands,Midlands,1.66
4524,East Midlands,Glycopeptides,2023-12-01,e-faecium,13.4,e-faecium__Glycopeptides__East Midlands,Midlands,1.66
4525,West Midlands,Glycopeptides,2023-12-01,e-faecium,25.47,e-faecium__Glycopeptides__West Midlands,Midlands,1.66
4526,East Midlands,Amikacin,2024-01-01,E-coli,1.96,E-coli__Amikacin__East Midlands,Midlands,1.65
4527,West Midlands,Amikacin,2024-01-01,E-coli,3.5,E-coli__Amikacin__West Midlands,Midlands,1.65
4528,East Midlands,Carbapenems,2024-01-01,E-coli,0.25,E-coli__Carbapenems__East Midlands,Midlands,1.65
4529,West Midlands,Carbapenems,2024-01-01,E-coli,0.1,E-coli__Carbapenems__West Midlands,Midlands,1.65
4530,East Midlands,Ciprofloxacin,2024-01-01,E-coli,19.74,E-coli__Ciprofloxacin__East Midlands,Midlands,1.65
4531,West Midlands,Ciprofloxacin,2024-01-01,E-coli,20.57,E-coli__Ciprofloxacin__West Midlands,Midlands,1.65
4532,East Midlands,Co-amoxiclav,2024-01-01,E-coli,42.43,E-coli__Co-amoxiclav__East Midlands,Midlands,1.65
4533,West Midlands,Co-amoxiclav,2024-01-01,E-coli,46.88,E-coli__Co-amoxiclav__West Midlands,Midlands,1.65
4534,East Midlands,Gentamicin,2024-01-01,E-coli,9.97,E-coli__Gentamicin__East Midlands,Midlands,1.65
4535,West Midlands,Gentamicin,2024-01-01,E-coli,10.54,E-coli__Gentamicin__West Midlands,Midlands,1.65
4536,East Midlands,Piperacillin with tazobactam,2024-01-01,E-coli,11.69,E-coli__Piperacillin with tazobactam__East Midlands,Midlands,1.65
4537,West Midlands,Piperacillin with tazobactam,2024-01-01,E-coli,15.66,E-coli__Piperacillin with tazobactam__West Midlands,Midlands,1.65
4538,East Midlands,Third Generation Cephalosporins,2024-01-01,E-coli,15.39,E-coli__Third Generation Cephalosporins__East Midlands,Midlands,1.65
4539,West Midlands,Third Generation Cephalosporins,2024-01-01,E-coli,14.87,E-coli__Third Generation Cephalosporins__West Midlands,Midlands,1.65
4540,East Midlands,Amikacin,2024-01-01,K-pneumoniae,2.26,K-pneumoniae__Amikacin__East Midlands,Midlands,1.65
4541,West Midlands,Amikacin,2024-01-01,K-pneumoniae,0.0,K-pneumoniae__Amikacin__West Midlands,Midlands,1.65
4542,East Midlands,Carbapenems,2024-01-01,K-pneumoniae,2.17,K-pneumoniae__Carbapenems__East Midlands,Midlands,1.65
4543,West Midlands,Carbapenems,2024-01-01,K-pneumoniae,0.44,K-pneumoniae__Carbapenems__West Midlands,Midlands,1.65
4544,East Midlands,Ciprofloxacin,2024-01-01,K-pneumoniae,17.06,K-pneumoniae__Ciprofloxacin__East Midlands,Midlands,1.65
4545,West Midlands,Ciprofloxacin,2024-01-01,K-pneumoniae,16.9,K-pneumoniae__Ciprofloxacin__West Midlands,Midlands,1.65
4546,East Midlands,Co-amoxiclav,2024-01-01,K-pneumoniae,33.72,K-pneumoniae__Co-amoxiclav__East Midlands,Midlands,1.65
4547,West Midlands,Co-amoxiclav,2024-01-01,K-pneumoniae,34.91,K-pneumoniae__Co-amoxiclav__West Midlands,Midlands,1.65
4548,East Midlands,Gentamicin,2024-01-01,K-pneumoniae,12.57,K-pneumoniae__Gentamicin__East Midlands,Midlands,1.65
4549,West Midlands,Gentamicin,2024-01-01,K-pneumoniae,11.68,K-pneumoniae__Gentamicin__West Midlands,Midlands,1.65
4550,East Midlands,Piperacillin with tazobactam,2024-01-01,K-pneumoniae,22.86,K-pneumoniae__Piperacillin with tazobactam__East Midlands,Midlands,1.65
4551,West Midlands,Piperacillin with tazobactam,2024-01-01,K-pneumoniae,23.29,K-pneumoniae__Piperacillin with tazobactam__West Midlands,Midlands,1.65
4552,East Midlands,Third Generation Cephalosporins,2024-01-01,K-pneumoniae,15.85,K-pneumoniae__Third Generation Cephalosporins__East Midlands,Midlands,1.65
4553,West Midlands,Third Generation Cephalosporins,2024-01-01,K-pneumoniae,17.86,K-pneumoniae__Third Generation Cephalosporins__West Midlands,Midlands,1.65
4554,East Midlands,Amikacin,2024-01-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__East Midlands,Midlands,1.65
4555,West Midlands,Amikacin,2024-01-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__West Midlands,Midlands,1.65
4556,East Midlands,Carbapenems,2024-01-01,P-aeruginosa,4.35,P-aeruginosa__Carbapenems__East Midlands,Midlands,1.65
4557,West Midlands,Carbapenems,2024-01-01,P-aeruginosa,4.63,P-aeruginosa__Carbapenems__West Midlands,Midlands,1.65
4558,East Midlands,Ceftazidime,2024-01-01,P-aeruginosa,1.39,P-aeruginosa__Ceftazidime__East Midlands,Midlands,1.65
4559,West Midlands,Ceftazidime,2024-01-01,P-aeruginosa,5.83,P-aeruginosa__Ceftazidime__West Midlands,Midlands,1.65
4560,East Midlands,Ciprofloxacin,2024-01-01,P-aeruginosa,6.94,P-aeruginosa__Ciprofloxacin__East Midlands,Midlands,1.65
4561,West Midlands,Ciprofloxacin,2024-01-01,P-aeruginosa,4.95,P-aeruginosa__Ciprofloxacin__West Midlands,Midlands,1.65
4562,East Midlands,Piperacillin with tazobactam,2024-01-01,P-aeruginosa,0.0,P-aeruginosa__Piperacillin with tazobactam__East Midlands,Midlands,1.65
4563,West Midlands,Piperacillin with tazobactam,2024-01-01,P-aeruginosa,6.06,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.65
4564,East Midlands,Macrolides,2024-01-01,S-pneumoniae,5.59,S-pneumoniae__Macrolides__East Midlands,Midlands,1.65
4565,West Midlands,Macrolides,2024-01-01,S-pneumoniae,4.57,S-pneumoniae__Macrolides__West Midlands,Midlands,1.65
4566,East Midlands,Penicillin,2024-01-01,S-pneumoniae,3.38,S-pneumoniae__Penicillin__East Midlands,Midlands,1.65
4567,West Midlands,Penicillin,2024-01-01,S-pneumoniae,0.6,S-pneumoniae__Penicillin__West Midlands,Midlands,1.65
4568,East Midlands,Glycopeptides,2024-01-01,e-faecalis,2.67,e-faecalis__Glycopeptides__East Midlands,Midlands,1.65
4569,West Midlands,Glycopeptides,2024-01-01,e-faecalis,2.78,e-faecalis__Glycopeptides__West Midlands,Midlands,1.65
4570,East Midlands,Glycopeptides,2024-01-01,e-faecium,15.62,e-faecium__Glycopeptides__East Midlands,Midlands,1.65
4571,West Midlands,Glycopeptides,2024-01-01,e-faecium,23.76,e-faecium__Glycopeptides__West Midlands,Midlands,1.65
4572,East Midlands,Amikacin,2024-02-01,E-coli,2.9,E-coli__Amikacin__East Midlands,Midlands,1.65
4573,West Midlands,Amikacin,2024-02-01,E-coli,4.19,E-coli__Amikacin__West Midlands,Midlands,1.65
4574,East Midlands,Carbapenems,2024-02-01,E-coli,0.5,E-coli__Carbapenems__East Midlands,Midlands,1.65
4575,West Midlands,Carbapenems,2024-02-01,E-coli,0.0,E-coli__Carbapenems__West Midlands,Midlands,1.65
4576,East Midlands,Ciprofloxacin,2024-02-01,E-coli,19.15,E-coli__Ciprofloxacin__East Midlands,Midlands,1.65
4577,West Midlands,Ciprofloxacin,2024-02-01,E-coli,21.7,E-coli__Ciprofloxacin__West Midlands,Midlands,1.65
4578,East Midlands,Co-amoxiclav,2024-02-01,E-coli,39.39,E-coli__Co-amoxiclav__East Midlands,Midlands,1.65
4579,West Midlands,Co-amoxiclav,2024-02-01,E-coli,47.18,E-coli__Co-amoxiclav__West Midlands,Midlands,1.65
4580,East Midlands,Gentamicin,2024-02-01,E-coli,10.45,E-coli__Gentamicin__East Midlands,Midlands,1.65
4581,West Midlands,Gentamicin,2024-02-01,E-coli,11.73,E-coli__Gentamicin__West Midlands,Midlands,1.65
4582,East Midlands,Piperacillin with tazobactam,2024-02-01,E-coli,12.48,E-coli__Piperacillin with tazobactam__East Midlands,Midlands,1.65
4583,West Midlands,Piperacillin with tazobactam,2024-02-01,E-coli,16.51,E-coli__Piperacillin with tazobactam__West Midlands,Midlands,1.65
4584,East Midlands,Third Generation Cephalosporins,2024-02-01,E-coli,14.89,E-coli__Third Generation Cephalosporins__East Midlands,Midlands,1.65
4585,West Midlands,Third Generation Cephalosporins,2024-02-01,E-coli,15.2,E-coli__Third Generation Cephalosporins__West Midlands,Midlands,1.65
4586,East Midlands,Amikacin,2024-02-01,K-pneumoniae,2.29,K-pneumoniae__Amikacin__East Midlands,Midlands,1.65
4587,West Midlands,Amikacin,2024-02-01,K-pneumoniae,0.52,K-pneumoniae__Amikacin__West Midlands,Midlands,1.65
4588,East Midlands,Carbapenems,2024-02-01,K-pneumoniae,2.81,K-pneumoniae__Carbapenems__East Midlands,Midlands,1.65
4589,West Midlands,Carbapenems,2024-02-01,K-pneumoniae,1.44,K-pneumoniae__Carbapenems__West Midlands,Midlands,1.65
4590,East Midlands,Ciprofloxacin,2024-02-01,K-pneumoniae,15.06,K-pneumoniae__Ciprofloxacin__East Midlands,Midlands,1.65
4591,West Midlands,Ciprofloxacin,2024-02-01,K-pneumoniae,15.66,K-pneumoniae__Ciprofloxacin__West Midlands,Midlands,1.65
4592,East Midlands,Co-amoxiclav,2024-02-01,K-pneumoniae,32.53,K-pneumoniae__Co-amoxiclav__East Midlands,Midlands,1.65
4593,West Midlands,Co-amoxiclav,2024-02-01,K-pneumoniae,33.33,K-pneumoniae__Co-amoxiclav__West Midlands,Midlands,1.65
4594,East Midlands,Gentamicin,2024-02-01,K-pneumoniae,11.7,K-pneumoniae__Gentamicin__East Midlands,Midlands,1.65
4595,West Midlands,Gentamicin,2024-02-01,K-pneumoniae,9.69,K-pneumoniae__Gentamicin__West Midlands,Midlands,1.65
4596,East Midlands,Piperacillin with tazobactam,2024-02-01,K-pneumoniae,22.35,K-pneumoniae__Piperacillin with tazobactam__East Midlands,Midlands,1.65
4597,West Midlands,Piperacillin with tazobactam,2024-02-01,K-pneumoniae,22.61,K-pneumoniae__Piperacillin with tazobactam__West Midlands,Midlands,1.65
4598,East Midlands,Third Generation Cephalosporins,2024-02-01,K-pneumoniae,15.25,K-pneumoniae__Third Generation Cephalosporins__East Midlands,Midlands,1.65
4599,West Midlands,Third Generation Cephalosporins,2024-02-01,K-pneumoniae,16.35,K-pneumoniae__Third Generation Cephalosporins__West Midlands,Midlands,1.65
4600,East Midlands,Amikacin,2024-02-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__East Midlands,Midlands,1.65
4601,West Midlands,Amikacin,2024-02-01,P-aeruginosa,0.94,P-aeruginosa__Amikacin__West Midlands,Midlands,1.65
4602,East Midlands,Carbapenems,2024-02-01,P-aeruginosa,4.44,P-aeruginosa__Carbapenems__East Midlands,Midlands,1.65
4603,West Midlands,Carbapenems,2024-02-01,P-aeruginosa,5.56,P-aeruginosa__Carbapenems__West Midlands,Midlands,1.65
4604,East Midlands,Ceftazidime,2024-02-01,P-aeruginosa,1.1,P-aeruginosa__Ceftazidime__East Midlands,Midlands,1.65
4605,West Midlands,Ceftazidime,2024-02-01,P-aeruginosa,3.88,P-aeruginosa__Ceftazidime__West Midlands,Midlands,1.65
4606,East Midlands,Ciprofloxacin,2024-02-01,P-aeruginosa,6.74,P-aeruginosa__Ciprofloxacin__East Midlands,Midlands,1.65
4607,West Midlands,Ciprofloxacin,2024-02-01,P-aeruginosa,5.83,P-aeruginosa__Ciprofloxacin__West Midlands,Midlands,1.65
4608,East Midlands,Piperacillin with tazobactam,2024-02-01,P-aeruginosa,1.11,P-aeruginosa__Piperacillin with tazobactam__East Midlands,Midlands,1.65
4609,West Midlands,Piperacillin with tazobactam,2024-02-01,P-aeruginosa,4.04,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.65
4610,East Midlands,Macrolides,2024-02-01,S-pneumoniae,7.01,S-pneumoniae__Macrolides__East Midlands,Midlands,1.65
4611,West Midlands,Macrolides,2024-02-01,S-pneumoniae,6.95,S-pneumoniae__Macrolides__West Midlands,Midlands,1.65
4612,East Midlands,Penicillin,2024-02-01,S-pneumoniae,2.56,S-pneumoniae__Penicillin__East Midlands,Midlands,1.65
4613,West Midlands,Penicillin,2024-02-01,S-pneumoniae,1.11,S-pneumoniae__Penicillin__West Midlands,Midlands,1.65
4614,East Midlands,Glycopeptides,2024-02-01,e-faecalis,3.8,e-faecalis__Glycopeptides__East Midlands,Midlands,1.65
4615,West Midlands,Glycopeptides,2024-02-01,e-faecalis,3.7,e-faecalis__Glycopeptides__West Midlands,Midlands,1.65
4616,East Midlands,Glycopeptides,2024-02-01,e-faecium,16.13,e-faecium__Glycopeptides__East Midlands,Midlands,1.65
4617,West Midlands,Glycopeptides,2024-02-01,e-faecium,20.35,e-faecium__Glycopeptides__West Midlands,Midlands,1.65
4618,East Midlands,Amikacin,2024-03-01,E-coli,3.15,E-coli__Amikacin__East Midlands,Midlands,1.64
4619,West Midlands,Amikacin,2024-03-01,E-coli,5.1,E-coli__Amikacin__West Midlands,Midlands,1.64
4620,East Midlands,Carbapenems,2024-03-01,E-coli,0.49,E-coli__Carbapenems__East Midlands,Midlands,1.64
4621,West Midlands,Carbapenems,2024-03-01,E-coli,0.0,E-coli__Carbapenems__West Midlands,Midlands,1.64
4622,East Midlands,Ciprofloxacin,2024-03-01,E-coli,16.49,E-coli__Ciprofloxacin__East Midlands,Midlands,1.64
4623,West Midlands,Ciprofloxacin,2024-03-01,E-coli,22.27,E-coli__Ciprofloxacin__West Midlands,Midlands,1.64
4624,East Midlands,Co-amoxiclav,2024-03-01,E-coli,37.88,E-coli__Co-amoxiclav__East Midlands,Midlands,1.64
4625,West Midlands,Co-amoxiclav,2024-03-01,E-coli,46.93,E-coli__Co-amoxiclav__West Midlands,Midlands,1.64
4626,East Midlands,Gentamicin,2024-03-01,E-coli,11.68,E-coli__Gentamicin__East Midlands,Midlands,1.64
4627,West Midlands,Gentamicin,2024-03-01,E-coli,13.13,E-coli__Gentamicin__West Midlands,Midlands,1.64
4628,East Midlands,Piperacillin with tazobactam,2024-03-01,E-coli,12.67,E-coli__Piperacillin with tazobactam__East Midlands,Midlands,1.64
4629,West Midlands,Piperacillin with tazobactam,2024-03-01,E-coli,15.43,E-coli__Piperacillin with tazobactam__West Midlands,Midlands,1.64
4630,East Midlands,Third Generation Cephalosporins,2024-03-01,E-coli,13.58,E-coli__Third Generation Cephalosporins__East Midlands,Midlands,1.64
4631,West Midlands,Third Generation Cephalosporins,2024-03-01,E-coli,14.74,E-coli__Third Generation Cephalosporins__West Midlands,Midlands,1.64
4632,East Midlands,Amikacin,2024-03-01,K-pneumoniae,0.0,K-pneumoniae__Amikacin__East Midlands,Midlands,1.64
4633,West Midlands,Amikacin,2024-03-01,K-pneumoniae,1.01,K-pneumoniae__Amikacin__West Midlands,Midlands,1.64
4634,East Midlands,Carbapenems,2024-03-01,K-pneumoniae,1.1,K-pneumoniae__Carbapenems__East Midlands,Midlands,1.64
4635,West Midlands,Carbapenems,2024-03-01,K-pneumoniae,2.31,K-pneumoniae__Carbapenems__West Midlands,Midlands,1.64
4636,East Midlands,Ciprofloxacin,2024-03-01,K-pneumoniae,17.65,K-pneumoniae__Ciprofloxacin__East Midlands,Midlands,1.64
4637,West Midlands,Ciprofloxacin,2024-03-01,K-pneumoniae,14.85,K-pneumoniae__Ciprofloxacin__West Midlands,Midlands,1.64
4638,East Midlands,Co-amoxiclav,2024-03-01,K-pneumoniae,29.31,K-pneumoniae__Co-amoxiclav__East Midlands,Midlands,1.64
4639,West Midlands,Co-amoxiclav,2024-03-01,K-pneumoniae,32.16,K-pneumoniae__Co-amoxiclav__West Midlands,Midlands,1.64
4640,East Midlands,Gentamicin,2024-03-01,K-pneumoniae,7.23,K-pneumoniae__Gentamicin__East Midlands,Midlands,1.64
4641,West Midlands,Gentamicin,2024-03-01,K-pneumoniae,7.5,K-pneumoniae__Gentamicin__West Midlands,Midlands,1.64
4642,East Midlands,Piperacillin with tazobactam,2024-03-01,K-pneumoniae,20.69,K-pneumoniae__Piperacillin with tazobactam__East Midlands,Midlands,1.64
4643,West Midlands,Piperacillin with tazobactam,2024-03-01,K-pneumoniae,22.11,K-pneumoniae__Piperacillin with tazobactam__West Midlands,Midlands,1.64
4644,East Midlands,Third Generation Cephalosporins,2024-03-01,K-pneumoniae,14.69,K-pneumoniae__Third Generation Cephalosporins__East Midlands,Midlands,1.64
4645,West Midlands,Third Generation Cephalosporins,2024-03-01,K-pneumoniae,12.68,K-pneumoniae__Third Generation Cephalosporins__West Midlands,Midlands,1.64
4646,East Midlands,Amikacin,2024-03-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__East Midlands,Midlands,1.64
4647,West Midlands,Amikacin,2024-03-01,P-aeruginosa,1.08,P-aeruginosa__Amikacin__West Midlands,Midlands,1.64
4648,East Midlands,Carbapenems,2024-03-01,P-aeruginosa,4.12,P-aeruginosa__Carbapenems__East Midlands,Midlands,1.64
4649,West Midlands,Carbapenems,2024-03-01,P-aeruginosa,6.38,P-aeruginosa__Carbapenems__West Midlands,Midlands,1.64
4650,East Midlands,Ceftazidime,2024-03-01,P-aeruginosa,2.08,P-aeruginosa__Ceftazidime__East Midlands,Midlands,1.64
4651,West Midlands,Ceftazidime,2024-03-01,P-aeruginosa,3.33,P-aeruginosa__Ceftazidime__West Midlands,Midlands,1.64
4652,East Midlands,Ciprofloxacin,2024-03-01,P-aeruginosa,4.21,P-aeruginosa__Ciprofloxacin__East Midlands,Midlands,1.64
4653,West Midlands,Ciprofloxacin,2024-03-01,P-aeruginosa,6.59,P-aeruginosa__Ciprofloxacin__West Midlands,Midlands,1.64
4654,East Midlands,Piperacillin with tazobactam,2024-03-01,P-aeruginosa,1.09,P-aeruginosa__Piperacillin with tazobactam__East Midlands,Midlands,1.64
4655,West Midlands,Piperacillin with tazobactam,2024-03-01,P-aeruginosa,3.49,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.64
4656,East Midlands,Macrolides,2024-03-01,S-pneumoniae,6.25,S-pneumoniae__Macrolides__East Midlands,Midlands,1.64
4657,West Midlands,Macrolides,2024-03-01,S-pneumoniae,5.88,S-pneumoniae__Macrolides__West Midlands,Midlands,1.64
4658,East Midlands,Penicillin,2024-03-01,S-pneumoniae,3.55,S-pneumoniae__Penicillin__East Midlands,Midlands,1.64
4659,West Midlands,Penicillin,2024-03-01,S-pneumoniae,1.69,S-pneumoniae__Penicillin__West Midlands,Midlands,1.64
4660,East Midlands,Glycopeptides,2024-03-01,e-faecalis,3.57,e-faecalis__Glycopeptides__East Midlands,Midlands,1.64
4661,West Midlands,Glycopeptides,2024-03-01,e-faecalis,3.36,e-faecalis__Glycopeptides__West Midlands,Midlands,1.64
4662,East Midlands,Glycopeptides,2024-03-01,e-faecium,13.19,e-faecium__Glycopeptides__East Midlands,Midlands,1.64
4663,West Midlands,Glycopeptides,2024-03-01,e-faecium,17.36,e-faecium__Glycopeptides__West Midlands,Midlands,1.64
4664,East Midlands,Amikacin,2024-04-01,E-coli,4.35,E-coli__Amikacin__East Midlands,Midlands,1.66
4665,West Midlands,Amikacin,2024-04-01,E-coli,3.77,E-coli__Amikacin__West Midlands,Midlands,1.66
