geography,stratum,date,organism,resistance_pct
Yorkshire and Humber,Gentamicin,2025-03-01,E-coli,11.72
Yorkshire and Humber,Gentamicin,2025-04-01,E-coli,11.42
Yorkshire and Humber,Gentamicin,2025-05-01,E-coli,10.41
Yorkshire and Humber,Gentamicin,2025-06-01,E-coli,10.1
Yorkshire and Humber,Piperacillin with tazobactam,2020-10-01,E-coli,5.23
Yorkshire and Humber,Piperacillin with tazobactam,2020-11-01,E-coli,5.96
Yorkshire and Humber,Piperacillin with tazobactam,2020-12-01,E-coli,5.7
Yorkshire and Humber,Piperacillin with tazobactam,2021-01-01,E-coli,4.58
Yorkshire and Humber,Piperacillin with tazobactam,2021-02-01,E-coli,4.7
Yorkshire and Humber,Piperacillin with tazobactam,2021-03-01,E-coli,5.63
Yorkshire and Humber,Piperacillin with tazobactam,2021-04-01,E-coli,7.53
Yorkshire and Humber,Piperacillin with tazobactam,2021-05-01,E-coli,7.34
Yorkshire and Humber,Piperacillin with tazobactam,2021-06-01,E-coli,7.57
Yorkshire and Humber,Piperacillin with tazobactam,2021-07-01,E-coli,8.09
Yorkshire and Humber,Piperacillin with tazobactam,2021-08-01,E-coli,9.4
Yorkshire and Humber,Piperacillin with tazobactam,2021-09-01,E-coli,9.7
Yorkshire and Humber,Piperacillin with tazobactam,2021-10-01,E-coli,9.6
Yorkshire and Humber,Piperacillin with tazobactam,2021-11-01,E-coli,9.84
Yorkshire and Humber,Piperacillin with tazobactam,2021-12-01,E-coli,10.07
Yorkshire and Humber,Piperacillin with tazobactam,2022-01-01,E-coli,9.44
Yorkshire and Humber,Piperacillin with tazobactam,2022-02-01,E-coli,8.97
Yorkshire and Humber,Piperacillin with tazobactam,2022-03-01,E-coli,9.59
Yorkshire and Humber,Piperacillin with tazobactam,2022-04-01,E-coli,9.01
Yorkshire and Humber,Piperacillin with tazobactam,2022-05-01,E-coli,9.01
Yorkshire and Humber,Piperacillin with tazobactam,2022-06-01,E-coli,9.4
Yorkshire and Humber,Piperacillin with tazobactam,2022-07-01,E-coli,9.82
Yorkshire and Humber,Piperacillin with tazobactam,2022-08-01,E-coli,10.8
Yorkshire and Humber,Piperacillin with tazobactam,2022-09-01,E-coli,9.87
Yorkshire and Humber,Piperacillin with tazobactam,2022-10-01,E-coli,9.99
Yorkshire and Humber,Piperacillin with tazobactam,2022-11-01,E-coli,8.63
Yorkshire and Humber,Piperacillin with tazobactam,2022-12-01,E-coli,9.46
Yorkshire and Humber,Piperacillin with tazobactam,2023-01-01,E-coli,11.12
Yorkshire and Humber,Piperacillin with tazobactam,2023-02-01,E-coli,12.06
Yorkshire and Humber,Piperacillin with tazobactam,2023-03-01,E-coli,12.01
Yorkshire and Humber,Piperacillin with tazobactam,2023-04-01,E-coli,11.65
Yorkshire and Humber,Piperacillin with tazobactam,2023-05-01,E-coli,12.67
Yorkshire and Humber,Piperacillin with tazobactam,2023-06-01,E-coli,12.75
Yorkshire and Humber,Piperacillin with tazobactam,2023-07-01,E-coli,11.57
Yorkshire and Humber,Piperacillin with tazobactam,2023-08-01,E-coli,10.51
Yorkshire and Humber,Piperacillin with tazobactam,2023-09-01,E-coli,10.48
Yorkshire and Humber,Piperacillin with tazobactam,2023-10-01,E-coli,11.89
Yorkshire and Humber,Piperacillin with tazobactam,2023-11-01,E-coli,11.78
Yorkshire and Humber,Piperacillin with tazobactam,2023-12-01,E-coli,11.84
Yorkshire and Humber,Piperacillin with tazobactam,2024-01-01,E-coli,11.22
Yorkshire and Humber,Piperacillin with tazobactam,2024-02-01,E-coli,11.11
Yorkshire and Humber,Piperacillin with tazobactam,2024-03-01,E-coli,10.69
Yorkshire and Humber,Piperacillin with tazobactam,2024-04-01,E-coli,11.05
Yorkshire and Humber,Piperacillin with tazobactam,2024-05-01,E-coli,11.45
Yorkshire and Humber,Piperacillin with tazobactam,2024-06-01,E-coli,12.03
Yorkshire and Humber,Piperacillin with tazobactam,2024-07-01,E-coli,11.84
Yorkshire and Humber,Piperacillin with tazobactam,2024-08-01,E-coli,11.45
Yorkshire and Humber,Piperacillin with tazobactam,2024-09-01,E-coli,10.71
Yorkshire and Humber,Piperacillin with tazobactam,2024-10-01,E-coli,11.39
Yorkshire and Humber,Piperacillin with tazobactam,2024-11-01,E-coli,12.07
Yorkshire and Humber,Piperacillin with tazobactam,2024-12-01,E-coli,13.88
Yorkshire and Humber,Piperacillin with tazobactam,2025-01-01,E-coli,14.01
Yorkshire and Humber,Piperacillin with tazobactam,2025-02-01,E-coli,13.45
Yorkshire and Humber,Piperacillin with tazobactam,2025-03-01,E-coli,11.33
Yorkshire and Humber,Piperacillin with tazobactam,2025-04-01,E-coli,10.1
Yorkshire and Humber,Piperacillin with tazobactam,2025-05-01,E-coli,11.44
Yorkshire and Humber,Piperacillin with tazobactam,2025-06-01,E-coli,12.5
Yorkshire and Humber,Third Generation Cephalosporins,2020-10-01,E-coli,12.54
Yorkshire and Humber,Third Generation Cephalosporins,2020-11-01,E-coli,12.41
Yorkshire and Humber,Third Generation Cephalosporins,2020-12-01,E-coli,12.61
Yorkshire and Humber,Third Generation Cephalosporins,2021-01-01,E-coli,10.96
Yorkshire and Humber,Third Generation Cephalosporins,2021-02-01,E-coli,12.94
Yorkshire and Humber,Third Generation Cephalosporins,2021-03-01,E-coli,13.9
Yorkshire and Humber,Third Generation Cephalosporins,2021-04-01,E-coli,14.56
Yorkshire and Humber,Third Generation Cephalosporins,2021-05-01,E-coli,12.9
Yorkshire and Humber,Third Generation Cephalosporins,2021-06-01,E-coli,12.71
Yorkshire and Humber,Third Generation Cephalosporins,2021-07-01,E-coli,13.01
Yorkshire and Humber,Third Generation Cephalosporins,2021-08-01,E-coli,13.47
Yorkshire and Humber,Third Generation Cephalosporins,2021-09-01,E-coli,13.8
Yorkshire and Humber,Third Generation Cephalosporins,2021-10-01,E-coli,13.66
Yorkshire and Humber,Third Generation Cephalosporins,2021-11-01,E-coli,14.46
Yorkshire and Humber,Third Generation Cephalosporins,2021-12-01,E-coli,13.33
Yorkshire and Humber,Third Generation Cephalosporins,2022-01-01,E-coli,13.42
Yorkshire and Humber,Third Generation Cephalosporins,2022-02-01,E-coli,11.73
Yorkshire and Humber,Third Generation Cephalosporins,2022-03-01,E-coli,11.79
Yorkshire and Humber,Third Generation Cephalosporins,2022-04-01,E-coli,11.46
Yorkshire and Humber,Third Generation Cephalosporins,2022-05-01,E-coli,12.33
Yorkshire and Humber,Third Generation Cephalosporins,2022-06-01,E-coli,14.16
Yorkshire and Humber,Third Generation Cephalosporins,2022-07-01,E-coli,14.98
Yorkshire and Humber,Third Generation Cephalosporins,2022-08-01,E-coli,15.53
Yorkshire and Humber,Third Generation Cephalosporins,2022-09-01,E-coli,14.4
Yorkshire and Humber,Third Generation Cephalosporins,2022-10-01,E-coli,14.52
Yorkshire and Humber,Third Generation Cephalosporins,2022-11-01,E-coli,14.33
Yorkshire and Humber,Third Generation Cephalosporins,2022-12-01,E-coli,15.51
Yorkshire and Humber,Third Generation Cephalosporins,2023-01-01,E-coli,15.92
Yorkshire and Humber,Third Generation Cephalosporins,2023-02-01,E-coli,15.97
Yorkshire and Humber,Third Generation Cephalosporins,2023-03-01,E-coli,15.57
Yorkshire and Humber,Third Generation Cephalosporins,2023-04-01,E-coli,15.81
Yorkshire and Humber,Third Generation Cephalosporins,2023-05-01,E-coli,16.02
Yorkshire and Humber,Third Generation Cephalosporins,2023-06-01,E-coli,15.11
Yorkshire and Humber,Third Generation Cephalosporins,2023-07-01,E-coli,15.46
Yorkshire and Humber,Third Generation Cephalosporins,2023-08-01,E-coli,14.78
Yorkshire and Humber,Third Generation Cephalosporins,2023-09-01,E-coli,15.34
Yorkshire and Humber,Third Generation Cephalosporins,2023-10-01,E-coli,14.4
Yorkshire and Humber,Third Generation Cephalosporins,2023-11-01,E-coli,15.43
Yorkshire and Humber,Third Generation Cephalosporins,2023-12-01,E-coli,16.05
Yorkshire and Humber,Third Generation Cephalosporins,2024-01-01,E-coli,15.64
Yorkshire and Humber,Third Generation Cephalosporins,2024-02-01,E-coli,15.4
Yorkshire and Humber,Third Generation Cephalosporins,2024-03-01,E-coli,16.47
Yorkshire and Humber,Third Generation Cephalosporins,2024-04-01,E-coli,16.84
Yorkshire and Humber,Third Generation Cephalosporins,2024-05-01,E-coli,16.32
Yorkshire and Humber,Third Generation Cephalosporins,2024-06-01,E-coli,14.63
Yorkshire and Humber,Third Generation Cephalosporins,2024-07-01,E-coli,14.55
Yorkshire and Humber,Third Generation Cephalosporins,2024-08-01,E-coli,15.42
Yorkshire and Humber,Third Generation Cephalosporins,2024-09-01,E-coli,15.16
Yorkshire and Humber,Third Generation Cephalosporins,2024-10-01,E-coli,17.1
Yorkshire and Humber,Third Generation Cephalosporins,2024-11-01,E-coli,17.75
Yorkshire and Humber,Third Generation Cephalosporins,2024-12-01,E-coli,18.62
Yorkshire and Humber,Third Generation Cephalosporins,2025-01-01,E-coli,16.91
Yorkshire and Humber,Third Generation Cephalosporins,2025-02-01,E-coli,15.72
Yorkshire and Humber,Third Generation Cephalosporins,2025-03-01,E-coli,15.75
Yorkshire and Humber,Third Generation Cephalosporins,2025-04-01,E-coli,17.57
Yorkshire and Humber,Third Generation Cephalosporins,2025-05-01,E-coli,17.53
Yorkshire and Humber,Third Generation Cephalosporins,2025-06-01,E-coli,17.13
East Midlands,Amikacin,2020-08-01,K-pneumoniae,0.0
East Midlands,Amikacin,2020-09-01,K-pneumoniae,0.89
East Midlands,Amikacin,2020-10-01,K-pneumoniae,1.74
East Midlands,Amikacin,2020-11-01,K-pneumoniae,1.64
East Midlands,Amikacin,2020-12-01,K-pneumoniae,1.61
East Midlands,Amikacin,2021-01-01,K-pneumoniae,0.68
East Midlands,Amikacin,2021-02-01,K-pneumoniae,0.71
East Midlands,Amikacin,2021-03-01,K-pneumoniae,0.71
East Midlands,Amikacin,2021-04-01,K-pneumoniae,0.79
East Midlands,Amikacin,2021-05-01,K-pneumoniae,0.76
East Midlands,Amikacin,2021-06-01,K-pneumoniae,0.0
East Midlands,Amikacin,2021-07-01,K-pneumoniae,0.71
East Midlands,Amikacin,2021-08-01,K-pneumoniae,2.34
East Midlands,Amikacin,2021-09-01,K-pneumoniae,2.68
East Midlands,Amikacin,2021-10-01,K-pneumoniae,1.55
East Midlands,Amikacin,2021-11-01,K-pneumoniae,0.74
East Midlands,Amikacin,2021-12-01,K-pneumoniae,0.73
East Midlands,Amikacin,2022-01-01,K-pneumoniae,1.83
East Midlands,Amikacin,2022-02-01,K-pneumoniae,1.0
East Midlands,Amikacin,2022-03-01,K-pneumoniae,1.05
East Midlands,Amikacin,2022-04-01,K-pneumoniae,0.0
East Midlands,Amikacin,2022-05-01,K-pneumoniae,0.88
East Midlands,Amikacin,2022-06-01,K-pneumoniae,0.79
East Midlands,Amikacin,2022-07-01,K-pneumoniae,2.36
East Midlands,Amikacin,2022-08-01,K-pneumoniae,2.26
East Midlands,Amikacin,2022-09-01,K-pneumoniae,2.16
East Midlands,Amikacin,2022-10-01,K-pneumoniae,0.75
East Midlands,Amikacin,2022-11-01,K-pneumoniae,0.0
East Midlands,Amikacin,2022-12-01,K-pneumoniae,0.0
East Midlands,Amikacin,2023-01-01,K-pneumoniae,0.78
East Midlands,Amikacin,2023-02-01,K-pneumoniae,0.81
East Midlands,Amikacin,2023-03-01,K-pneumoniae,1.82
East Midlands,Amikacin,2023-04-01,K-pneumoniae,0.76
East Midlands,Amikacin,2023-05-01,K-pneumoniae,1.45
East Midlands,Amikacin,2023-06-01,K-pneumoniae,1.41
East Midlands,Amikacin,2023-07-01,K-pneumoniae,2.36
East Midlands,Amikacin,2023-08-01,K-pneumoniae,1.61
East Midlands,Amikacin,2023-09-01,K-pneumoniae,0.75
East Midlands,Amikacin,2023-10-01,K-pneumoniae,0.0
East Midlands,Amikacin,2023-11-01,K-pneumoniae,0.0
East Midlands,Amikacin,2023-12-01,K-pneumoniae,2.07
East Midlands,Amikacin,2024-01-01,K-pneumoniae,2.26
East Midlands,Amikacin,2024-02-01,K-pneumoniae,2.29
East Midlands,Amikacin,2024-03-01,K-pneumoniae,0.0
East Midlands,Amikacin,2024-04-01,K-pneumoniae,1.45
East Midlands,Amikacin,2024-05-01,K-pneumoniae,2.24
East Midlands,Amikacin,2024-06-01,K-pneumoniae,3.17
East Midlands,Amikacin,2024-07-01,K-pneumoniae,1.61
East Midlands,Amikacin,2024-08-01,K-pneumoniae,2.44
East Midlands,Amikacin,2024-09-01,K-pneumoniae,1.5
East Midlands,Amikacin,2024-10-01,K-pneumoniae,1.47
East Midlands,Amikacin,2024-11-01,K-pneumoniae,0.71
East Midlands,Amikacin,2024-12-01,K-pneumoniae,1.36
East Midlands,Amikacin,2025-01-01,K-pneumoniae,1.97
East Midlands,Amikacin,2025-02-01,K-pneumoniae,1.35
East Midlands,Amikacin,2025-03-01,K-pneumoniae,2.13
East Midlands,Amikacin,2025-04-01,K-pneumoniae,1.47
East Midlands,Amikacin,2025-05-01,K-pneumoniae,1.45
East Midlands,Amikacin,2025-06-01,K-pneumoniae,0.0
East Midlands,Carbapenems,2020-08-01,K-pneumoniae,0.0
East Midlands,Carbapenems,2020-09-01,K-pneumoniae,0.0
East Midlands,Carbapenems,2020-10-01,K-pneumoniae,0.0
East Midlands,Carbapenems,2020-11-01,K-pneumoniae,0.0
East Midlands,Carbapenems,2020-12-01,K-pneumoniae,0.66
East Midlands,Carbapenems,2021-01-01,K-pneumoniae,0.59
East Midlands,Carbapenems,2021-02-01,K-pneumoniae,1.25
East Midlands,Carbapenems,2021-03-01,K-pneumoniae,1.84
East Midlands,Carbapenems,2021-04-01,K-pneumoniae,2.03
East Midlands,Carbapenems,2021-05-01,K-pneumoniae,1.26
East Midlands,Carbapenems,2021-06-01,K-pneumoniae,0.0
East Midlands,Carbapenems,2021-07-01,K-pneumoniae,0.0
East Midlands,Carbapenems,2021-08-01,K-pneumoniae,1.24
East Midlands,Carbapenems,2021-09-01,K-pneumoniae,1.46
East Midlands,Carbapenems,2021-10-01,K-pneumoniae,1.99
East Midlands,Carbapenems,2021-11-01,K-pneumoniae,0.62
East Midlands,Carbapenems,2021-12-01,K-pneumoniae,0.58
East Midlands,Carbapenems,2022-01-01,K-pneumoniae,0.0
East Midlands,Carbapenems,2022-02-01,K-pneumoniae,0.0
East Midlands,Carbapenems,2022-03-01,K-pneumoniae,0.0
East Midlands,Carbapenems,2022-04-01,K-pneumoniae,0.0
East Midlands,Carbapenems,2022-05-01,K-pneumoniae,0.0
East Midlands,Carbapenems,2022-06-01,K-pneumoniae,0.66
East Midlands,Carbapenems,2022-07-01,K-pneumoniae,0.65
East Midlands,Carbapenems,2022-08-01,K-pneumoniae,0.61
East Midlands,Carbapenems,2022-09-01,K-pneumoniae,0.58
East Midlands,Carbapenems,2022-10-01,K-pneumoniae,0.57
East Midlands,Carbapenems,2022-11-01,K-pneumoniae,1.7
East Midlands,Carbapenems,2022-12-01,K-pneumoniae,1.69
East Midlands,Carbapenems,2023-01-01,K-pneumoniae,1.79
East Midlands,Carbapenems,2023-02-01,K-pneumoniae,0.65
East Midlands,Carbapenems,2023-03-01,K-pneumoniae,0.0
East Midlands,Carbapenems,2023-04-01,K-pneumoniae,0.0
East Midlands,Carbapenems,2023-05-01,K-pneumoniae,0.58
East Midlands,Carbapenems,2023-06-01,K-pneumoniae,0.55
East Midlands,Carbapenems,2023-07-01,K-pneumoniae,0.56
East Midlands,Carbapenems,2023-08-01,K-pneumoniae,0.0
East Midlands,Carbapenems,2023-09-01,K-pneumoniae,0.54
East Midlands,Carbapenems,2023-10-01,K-pneumoniae,0.49
East Midlands,Carbapenems,2023-11-01,K-pneumoniae,0.48
East Midlands,Carbapenems,2023-12-01,K-pneumoniae,1.49
East Midlands,Carbapenems,2024-01-01,K-pneumoniae,2.17
East Midlands,Carbapenems,2024-02-01,K-pneumoniae,2.81
East Midlands,Carbapenems,2024-03-01,K-pneumoniae,1.1
East Midlands,Carbapenems,2024-04-01,K-pneumoniae,1.01
East Midlands,Carbapenems,2024-05-01,K-pneumoniae,1.47
East Midlands,Carbapenems,2024-06-01,K-pneumoniae,2.25
East Midlands,Carbapenems,2024-07-01,K-pneumoniae,1.81
East Midlands,Carbapenems,2024-08-01,K-pneumoniae,2.18
East Midlands,Carbapenems,2024-09-01,K-pneumoniae,1.79
East Midlands,Carbapenems,2024-10-01,K-pneumoniae,3.59
East Midlands,Carbapenems,2024-11-01,K-pneumoniae,3.14
East Midlands,Carbapenems,2024-12-01,K-pneumoniae,3.17
East Midlands,Carbapenems,2025-01-01,K-pneumoniae,2.18
East Midlands,Carbapenems,2025-02-01,K-pneumoniae,1.28
East Midlands,Carbapenems,2025-03-01,K-pneumoniae,1.71
East Midlands,Carbapenems,2025-04-01,K-pneumoniae,0.88
East Midlands,Carbapenems,2025-05-01,K-pneumoniae,1.32
East Midlands,Carbapenems,2025-06-01,K-pneumoniae,0.94
East Midlands,Ciprofloxacin,2020-08-01,K-pneumoniae,7.38
East Midlands,Ciprofloxacin,2020-09-01,K-pneumoniae,6.82
East Midlands,Ciprofloxacin,2020-10-01,K-pneumoniae,7.14
East Midlands,Ciprofloxacin,2020-11-01,K-pneumoniae,7.59
East Midlands,Ciprofloxacin,2020-12-01,K-pneumoniae,9.59
East Midlands,Ciprofloxacin,2021-01-01,K-pneumoniae,8.43
East Midlands,Ciprofloxacin,2021-02-01,K-pneumoniae,10.76
East Midlands,Ciprofloxacin,2021-03-01,K-pneumoniae,11.18
East Midlands,Ciprofloxacin,2021-04-01,K-pneumoniae,15.17
East Midlands,Ciprofloxacin,2021-05-01,K-pneumoniae,12.18
East Midlands,Ciprofloxacin,2021-06-01,K-pneumoniae,12.1
East Midlands,Ciprofloxacin,2021-07-01,K-pneumoniae,8.14
East Midlands,Ciprofloxacin,2021-08-01,K-pneumoniae,10.78
East Midlands,Ciprofloxacin,2021-09-01,K-pneumoniae,9.4
East Midlands,Ciprofloxacin,2021-10-01,K-pneumoniae,15.38
East Midlands,Ciprofloxacin,2021-11-01,K-pneumoniae,13.12
East Midlands,Ciprofloxacin,2021-12-01,K-pneumoniae,12.2
East Midlands,Ciprofloxacin,2022-01-01,K-pneumoniae,10.0
East Midlands,Ciprofloxacin,2022-02-01,K-pneumoniae,13.6
East Midlands,Ciprofloxacin,2022-03-01,K-pneumoniae,16.67
East Midlands,Ciprofloxacin,2022-04-01,K-pneumoniae,16.54
East Midlands,Ciprofloxacin,2022-05-01,K-pneumoniae,13.99
East Midlands,Ciprofloxacin,2022-06-01,K-pneumoniae,11.56
East Midlands,Ciprofloxacin,2022-07-01,K-pneumoniae,12.5
East Midlands,Ciprofloxacin,2022-08-01,K-pneumoniae,11.88
East Midlands,Ciprofloxacin,2022-09-01,K-pneumoniae,13.53
East Midlands,Ciprofloxacin,2022-10-01,K-pneumoniae,9.94
East Midlands,Ciprofloxacin,2022-11-01,K-pneumoniae,16.57
East Midlands,Ciprofloxacin,2022-12-01,K-pneumoniae,16.95
East Midlands,Ciprofloxacin,2023-01-01,K-pneumoniae,19.76
East Midlands,Ciprofloxacin,2023-02-01,K-pneumoniae,12.99
East Midlands,Ciprofloxacin,2023-03-01,K-pneumoniae,15.11
East Midlands,Ciprofloxacin,2023-04-01,K-pneumoniae,12.99
East Midlands,Ciprofloxacin,2023-05-01,K-pneumoniae,14.79
East Midlands,Ciprofloxacin,2023-06-01,K-pneumoniae,10.86
East Midlands,Ciprofloxacin,2023-07-01,K-pneumoniae,11.45
East Midlands,Ciprofloxacin,2023-08-01,K-pneumoniae,8.5
East Midlands,Ciprofloxacin,2023-09-01,K-pneumoniae,12.64
East Midlands,Ciprofloxacin,2023-10-01,K-pneumoniae,12.89
East Midlands,Ciprofloxacin,2023-11-01,K-pneumoniae,15.76
East Midlands,Ciprofloxacin,2023-12-01,K-pneumoniae,14.29
East Midlands,Ciprofloxacin,2024-01-01,K-pneumoniae,17.06
East Midlands,Ciprofloxacin,2024-02-01,K-pneumoniae,15.06
East Midlands,Ciprofloxacin,2024-03-01,K-pneumoniae,17.65
East Midlands,Ciprofloxacin,2024-04-01,K-pneumoniae,15.34
East Midlands,Ciprofloxacin,2024-05-01,K-pneumoniae,17.37
East Midlands,Ciprofloxacin,2024-06-01,K-pneumoniae,15.46
East Midlands,Ciprofloxacin,2024-07-01,K-pneumoniae,14.5
East Midlands,Ciprofloxacin,2024-08-01,K-pneumoniae,14.35
East Midlands,Ciprofloxacin,2024-09-01,K-pneumoniae,13.59
East Midlands,Ciprofloxacin,2024-10-01,K-pneumoniae,17.79
East Midlands,Ciprofloxacin,2024-11-01,K-pneumoniae,16.91
East Midlands,Ciprofloxacin,2024-12-01,K-pneumoniae,18.14
East Midlands,Ciprofloxacin,2025-01-01,K-pneumoniae,17.84
East Midlands,Ciprofloxacin,2025-02-01,K-pneumoniae,17.19
East Midlands,Ciprofloxacin,2025-03-01,K-pneumoniae,15.84
East Midlands,Ciprofloxacin,2025-04-01,K-pneumoniae,11.43
East Midlands,Ciprofloxacin,2025-05-01,K-pneumoniae,11.39
East Midlands,Ciprofloxacin,2025-06-01,K-pneumoniae,12.43
East Midlands,Co-amoxiclav,2020-08-01,K-pneumoniae,22.5
East Midlands,Co-amoxiclav,2020-09-01,K-pneumoniae,21.54
East Midlands,Co-amoxiclav,2020-10-01,K-pneumoniae,21.58
East Midlands,Co-amoxiclav,2020-11-01,K-pneumoniae,25.52
East Midlands,Co-amoxiclav,2020-12-01,K-pneumoniae,31.25
East Midlands,Co-amoxiclav,2021-01-01,K-pneumoniae,32.92
East Midlands,Co-amoxiclav,2021-02-01,K-pneumoniae,33.99
East Midlands,Co-amoxiclav,2021-03-01,K-pneumoniae,28.66
East Midlands,Co-amoxiclav,2021-04-01,K-pneumoniae,27.59
East Midlands,Co-amoxiclav,2021-05-01,K-pneumoniae,23.87
East Midlands,Co-amoxiclav,2021-06-01,K-pneumoniae,25.64
East Midlands,Co-amoxiclav,2021-07-01,K-pneumoniae,24.56
East Midlands,Co-amoxiclav,2021-08-01,K-pneumoniae,24.55
East Midlands,Co-amoxiclav,2021-09-01,K-pneumoniae,22.82
East Midlands,Co-amoxiclav,2021-10-01,K-pneumoniae,29.11
East Midlands,Co-amoxiclav,2021-11-01,K-pneumoniae,31.29
East Midlands,Co-amoxiclav,2021-12-01,K-pneumoniae,30.99
East Midlands,Co-amoxiclav,2022-01-01,K-pneumoniae,24.31
East Midlands,Co-amoxiclav,2022-02-01,K-pneumoniae,22.83
East Midlands,Co-amoxiclav,2022-03-01,K-pneumoniae,21.43
East Midlands,Co-amoxiclav,2022-04-01,K-pneumoniae,22.79
East Midlands,Co-amoxiclav,2022-05-01,K-pneumoniae,20.69
East Midlands,Co-amoxiclav,2022-06-01,K-pneumoniae,21.48
East Midlands,Co-amoxiclav,2022-07-01,K-pneumoniae,19.74
East Midlands,Co-amoxiclav,2022-08-01,K-pneumoniae,19.05
East Midlands,Co-amoxiclav,2022-09-01,K-pneumoniae,21.51
East Midlands,Co-amoxiclav,2022-10-01,K-pneumoniae,22.41
East Midlands,Co-amoxiclav,2022-11-01,K-pneumoniae,27.75
East Midlands,Co-amoxiclav,2022-12-01,K-pneumoniae,29.21
East Midlands,Co-amoxiclav,2023-01-01,K-pneumoniae,31.74
East Midlands,Co-amoxiclav,2023-02-01,K-pneumoniae,27.81
East Midlands,Co-amoxiclav,2023-03-01,K-pneumoniae,28.47
East Midlands,Co-amoxiclav,2023-04-01,K-pneumoniae,25.5
East Midlands,Co-amoxiclav,2023-05-01,K-pneumoniae,24.7
East Midlands,Co-amoxiclav,2023-06-01,K-pneumoniae,20.11
East Midlands,Co-amoxiclav,2023-07-01,K-pneumoniae,21.97
East Midlands,Co-amoxiclav,2023-08-01,K-pneumoniae,21.74
East Midlands,Co-amoxiclav,2023-09-01,K-pneumoniae,25.82
East Midlands,Co-amoxiclav,2023-10-01,K-pneumoniae,26.9
East Midlands,Co-amoxiclav,2023-11-01,K-pneumoniae,31.22
East Midlands,Co-amoxiclav,2023-12-01,K-pneumoniae,33.16
East Midlands,Co-amoxiclav,2024-01-01,K-pneumoniae,33.72
East Midlands,Co-amoxiclav,2024-02-01,K-pneumoniae,32.53
East Midlands,Co-amoxiclav,2024-03-01,K-pneumoniae,29.31
East Midlands,Co-amoxiclav,2024-04-01,K-pneumoniae,29.69
East Midlands,Co-amoxiclav,2024-05-01,K-pneumoniae,29.95
East Midlands,Co-amoxiclav,2024-06-01,K-pneumoniae,32.7
East Midlands,Co-amoxiclav,2024-07-01,K-pneumoniae,29.67
