,geography,stratum,organism,date,resistance_pct
3164,West Midlands,Third Generation Cephalosporins,E-coli,2023-03-01,12.71
3165,West Midlands,Third Generation Cephalosporins,E-coli,2023-04-01,13.63
3166,West Midlands,Third Generation Cephalosporins,E-coli,2023-05-01,13.56
3167,West Midlands,Third Generation Cephalosporins,E-coli,2023-06-01,13.72
3168,West Midlands,Third Generation Cephalosporins,E-coli,2023-07-01,13.31
3169,West Midlands,Third Generation Cephalosporins,E-coli,2023-08-01,14.09
3170,West Midlands,Third Generation Cephalosporins,E-coli,2023-09-01,14.58
3171,West Midlands,Third Generation Cephalosporins,E-coli,2023-10-01,14.79
3172,West Midlands,Third Generation Cephalosporins,E-coli,2023-11-01,14.95
3173,West Midlands,Third Generation Cephalosporins,E-coli,2023-12-01,15.45
3174,West Midlands,Third Generation Cephalosporins,E-coli,2024-01-01,14.87
3175,West Midlands,Third Generation Cephalosporins,E-coli,2024-02-01,15.2
3176,West Midlands,Third Generation Cephalosporins,E-coli,2024-03-01,14.74
3177,West Midlands,Third Generation Cephalosporins,E-coli,2024-04-01,15.42
3178,West Midlands,Third Generation Cephalosporins,E-coli,2024-05-01,15.61
3179,West Midlands,Third Generation Cephalosporins,E-coli,2024-06-01,15.36
3180,West Midlands,Third Generation Cephalosporins,E-coli,2024-07-01,15.19
3181,West Midlands,Third Generation Cephalosporins,E-coli,2024-08-01,14.83
3182,West Midlands,Third Generation Cephalosporins,E-coli,2024-09-01,14.6
3183,West Midlands,Third Generation Cephalosporins,E-coli,2024-10-01,15.3
3184,West Midlands,Third Generation Cephalosporins,E-coli,2024-11-01,16.23
3185,West Midlands,Third Generation Cephalosporins,E-coli,2024-12-01,17.64
3186,West Midlands,Third Generation Cephalosporins,E-coli,2025-01-01,18.45
3187,West Midlands,Third Generation Cephalosporins,E-coli,2025-02-01,17.99
3188,West Midlands,Third Generation Cephalosporins,E-coli,2025-03-01,17.79
3189,West Midlands,Third Generation Cephalosporins,E-coli,2025-04-01,17.34
3190,West Midlands,Third Generation Cephalosporins,E-coli,2025-05-01,16.71
3191,West Midlands,Third Generation Cephalosporins,E-coli,2025-06-01,16.2
3192,Yorkshire and Humber,Amikacin,E-coli,2020-10-01,2.05
3193,Yorkshire and Humber,Amikacin,E-coli,2020-11-01,2.17
3194,Yorkshire and Humber,Amikacin,E-coli,2020-12-01,3.01
3195,Yorkshire and Humber,Amikacin,E-coli,2021-01-01,1.46
3196,Yorkshire and Humber,Amikacin,E-coli,2021-02-01,2.11
3197,Yorkshire and Humber,Amikacin,E-coli,2021-03-01,1.99
3198,Yorkshire and Humber,Amikacin,E-coli,2021-04-01,3.01
3199,Yorkshire and Humber,Amikacin,E-coli,2021-05-01,2.22
3200,Yorkshire and Humber,Amikacin,E-coli,2021-06-01,1.59
3201,Yorkshire and Humber,Amikacin,E-coli,2021-07-01,1.51
3202,Yorkshire and Humber,Amikacin,E-coli,2021-08-01,2.97
3203,Yorkshire and Humber,Amikacin,E-coli,2021-09-01,3.66
3204,Yorkshire and Humber,Amikacin,E-coli,2021-10-01,4.26
3205,Yorkshire and Humber,Amikacin,E-coli,2021-11-01,4.57
3206,Yorkshire and Humber,Amikacin,E-coli,2021-12-01,5.59
3207,Yorkshire and Humber,Amikacin,E-coli,2022-01-01,4.14
3208,Yorkshire and Humber,Amikacin,E-coli,2022-02-01,4.29
3209,Yorkshire and Humber,Amikacin,E-coli,2022-03-01,3.5
3210,Yorkshire and Humber,Amikacin,E-coli,2022-04-01,2.94
3211,Yorkshire and Humber,Amikacin,E-coli,2022-05-01,3.45
3212,Yorkshire and Humber,Amikacin,E-coli,2022-06-01,5.26
3213,Yorkshire and Humber,Amikacin,E-coli,2022-07-01,6.84
3214,Yorkshire and Humber,Amikacin,E-coli,2022-08-01,4.29
3215,Yorkshire and Humber,Amikacin,E-coli,2022-09-01,2.04
3216,Yorkshire and Humber,Amikacin,E-coli,2022-10-01,1.96
3217,Yorkshire and Humber,Amikacin,E-coli,2022-11-01,2.26
3218,Yorkshire and Humber,Amikacin,E-coli,2022-12-01,2.46
3219,Yorkshire and Humber,Amikacin,E-coli,2023-01-01,1.67
3220,Yorkshire and Humber,Amikacin,E-coli,2023-02-01,2.36
3221,Yorkshire and Humber,Amikacin,E-coli,2023-03-01,3.48
3222,Yorkshire and Humber,Amikacin,E-coli,2023-04-01,4.17
3223,Yorkshire and Humber,Amikacin,E-coli,2023-05-01,3.06
3224,Yorkshire and Humber,Amikacin,E-coli,2023-06-01,2.5
3225,Yorkshire and Humber,Amikacin,E-coli,2023-07-01,2.13
3226,Yorkshire and Humber,Amikacin,E-coli,2023-08-01,1.53
3227,Yorkshire and Humber,Amikacin,E-coli,2023-09-01,1.5
3228,Yorkshire and Humber,Amikacin,E-coli,2023-10-01,2.61
3229,Yorkshire and Humber,Amikacin,E-coli,2023-11-01,5.31
3230,Yorkshire and Humber,Amikacin,E-coli,2023-12-01,6.38
3231,Yorkshire and Humber,Amikacin,E-coli,2024-01-01,4.21
3232,Yorkshire and Humber,Amikacin,E-coli,2024-02-01,4.26
3233,Yorkshire and Humber,Amikacin,E-coli,2024-03-01,4.44
3234,Yorkshire and Humber,Amikacin,E-coli,2024-04-01,4.08
3235,Yorkshire and Humber,Amikacin,E-coli,2024-05-01,4.31
3236,Yorkshire and Humber,Amikacin,E-coli,2024-06-01,5.04
3237,Yorkshire and Humber,Amikacin,E-coli,2024-07-01,5.51
3238,Yorkshire and Humber,Amikacin,E-coli,2024-08-01,2.56
3239,Yorkshire and Humber,Amikacin,E-coli,2024-09-01,1.6
3240,Yorkshire and Humber,Amikacin,E-coli,2024-10-01,1.98
3241,Yorkshire and Humber,Amikacin,E-coli,2024-11-01,3.28
3242,Yorkshire and Humber,Amikacin,E-coli,2024-12-01,5.92
3243,Yorkshire and Humber,Amikacin,E-coli,2025-01-01,7.43
3244,Yorkshire and Humber,Amikacin,E-coli,2025-02-01,6.25
3245,Yorkshire and Humber,Amikacin,E-coli,2025-03-01,3.33
3246,Yorkshire and Humber,Amikacin,E-coli,2025-04-01,3.12
3247,Yorkshire and Humber,Amikacin,E-coli,2025-05-01,3.07
3248,Yorkshire and Humber,Amikacin,E-coli,2025-06-01,3.43
3249,Yorkshire and Humber,Carbapenems,E-coli,2020-10-01,0.11
3250,Yorkshire and Humber,Carbapenems,E-coli,2020-11-01,0.12
3251,Yorkshire and Humber,Carbapenems,E-coli,2020-12-01,0.0
3252,Yorkshire and Humber,Carbapenems,E-coli,2021-01-01,0.0
3253,Yorkshire and Humber,Carbapenems,E-coli,2021-02-01,0.0
3254,Yorkshire and Humber,Carbapenems,E-coli,2021-03-01,0.0
3255,Yorkshire and Humber,Carbapenems,E-coli,2021-04-01,0.11
3256,Yorkshire and Humber,Carbapenems,E-coli,2021-05-01,0.1
3257,Yorkshire and Humber,Carbapenems,E-coli,2021-06-01,0.1
3258,Yorkshire and Humber,Carbapenems,E-coli,2021-07-01,0.0
3259,Yorkshire and Humber,Carbapenems,E-coli,2021-08-01,0.1
3260,Yorkshire and Humber,Carbapenems,E-coli,2021-09-01,0.11
3261,Yorkshire and Humber,Carbapenems,E-coli,2021-10-01,0.11
3262,Yorkshire and Humber,Carbapenems,E-coli,2021-11-01,0.0
3263,Yorkshire and Humber,Carbapenems,E-coli,2021-12-01,0.0
3264,Yorkshire and Humber,Carbapenems,E-coli,2022-01-01,0.0
3265,Yorkshire and Humber,Carbapenems,E-coli,2022-02-01,0.0
3266,Yorkshire and Humber,Carbapenems,E-coli,2022-03-01,0.0
3267,Yorkshire and Humber,Carbapenems,E-coli,2022-04-01,0.12
3268,Yorkshire and Humber,Carbapenems,E-coli,2022-05-01,0.11
3269,Yorkshire and Humber,Carbapenems,E-coli,2022-06-01,0.11
3270,Yorkshire and Humber,Carbapenems,E-coli,2022-07-01,0.0
3271,Yorkshire and Humber,Carbapenems,E-coli,2022-08-01,0.0
3272,Yorkshire and Humber,Carbapenems,E-coli,2022-09-01,0.0
3273,Yorkshire and Humber,Carbapenems,E-coli,2022-10-01,0.1
3274,Yorkshire and Humber,Carbapenems,E-coli,2022-11-01,0.11
3275,Yorkshire and Humber,Carbapenems,E-coli,2022-12-01,0.11
3276,Yorkshire and Humber,Carbapenems,E-coli,2023-01-01,0.0
3277,Yorkshire and Humber,Carbapenems,E-coli,2023-02-01,0.0
3278,Yorkshire and Humber,Carbapenems,E-coli,2023-03-01,0.12
3279,Yorkshire and Humber,Carbapenems,E-coli,2023-04-01,0.12
3280,Yorkshire and Humber,Carbapenems,E-coli,2023-05-01,0.45
3281,Yorkshire and Humber,Carbapenems,E-coli,2023-06-01,0.31
3282,Yorkshire and Humber,Carbapenems,E-coli,2023-07-01,0.41
3283,Yorkshire and Humber,Carbapenems,E-coli,2023-08-01,0.1
3284,Yorkshire and Humber,Carbapenems,E-coli,2023-09-01,0.1
3285,Yorkshire and Humber,Carbapenems,E-coli,2023-10-01,0.0
3286,Yorkshire and Humber,Carbapenems,E-coli,2023-11-01,0.0
3287,Yorkshire and Humber,Carbapenems,E-coli,2023-12-01,0.1
3288,Yorkshire and Humber,Carbapenems,E-coli,2024-01-01,0.11
3289,Yorkshire and Humber,Carbapenems,E-coli,2024-02-01,0.1
3290,Yorkshire and Humber,Carbapenems,E-coli,2024-03-01,0.0
3291,Yorkshire and Humber,Carbapenems,E-coli,2024-04-01,0.0
3292,Yorkshire and Humber,Carbapenems,E-coli,2024-05-01,0.0
3293,Yorkshire and Humber,Carbapenems,E-coli,2024-06-01,0.0
3294,Yorkshire and Humber,Carbapenems,E-coli,2024-07-01,0.0
3295,Yorkshire and Humber,Carbapenems,E-coli,2024-08-01,0.19
3296,Yorkshire and Humber,Carbapenems,E-coli,2024-09-01,0.29
3297,Yorkshire and Humber,Carbapenems,E-coli,2024-10-01,0.36
3298,Yorkshire and Humber,Carbapenems,E-coli,2024-11-01,0.19
3299,Yorkshire and Humber,Carbapenems,E-coli,2024-12-01,0.1
3300,Yorkshire and Humber,Carbapenems,E-coli,2025-01-01,0.1
3301,Yorkshire and Humber,Carbapenems,E-coli,2025-02-01,0.22
3302,Yorkshire and Humber,Carbapenems,E-coli,2025-03-01,0.33
3303,Yorkshire and Humber,Carbapenems,E-coli,2025-04-01,0.32
3304,Yorkshire and Humber,Carbapenems,E-coli,2025-05-01,0.2
3305,Yorkshire and Humber,Carbapenems,E-coli,2025-06-01,0.09
3306,Yorkshire and Humber,Ciprofloxacin,E-coli,2020-10-01,16.44
3307,Yorkshire and Humber,Ciprofloxacin,E-coli,2020-11-01,16.4
3308,Yorkshire and Humber,Ciprofloxacin,E-coli,2020-12-01,15.84
3309,Yorkshire and Humber,Ciprofloxacin,E-coli,2021-01-01,14.94
3310,Yorkshire and Humber,Ciprofloxacin,E-coli,2021-02-01,15.01
3311,Yorkshire and Humber,Ciprofloxacin,E-coli,2021-03-01,15.31
3312,Yorkshire and Humber,Ciprofloxacin,E-coli,2021-04-01,15.1
3313,Yorkshire and Humber,Ciprofloxacin,E-coli,2021-05-01,13.98
3314,Yorkshire and Humber,Ciprofloxacin,E-coli,2021-06-01,13.44
3315,Yorkshire and Humber,Ciprofloxacin,E-coli,2021-07-01,14.09
3316,Yorkshire and Humber,Ciprofloxacin,E-coli,2021-08-01,15.45
3317,Yorkshire and Humber,Ciprofloxacin,E-coli,2021-09-01,15.85
3318,Yorkshire and Humber,Ciprofloxacin,E-coli,2021-10-01,16.19
3319,Yorkshire and Humber,Ciprofloxacin,E-coli,2021-11-01,16.57
3320,Yorkshire and Humber,Ciprofloxacin,E-coli,2021-12-01,16.63
3321,Yorkshire and Humber,Ciprofloxacin,E-coli,2022-01-01,16.79
3322,Yorkshire and Humber,Ciprofloxacin,E-coli,2022-02-01,15.57
3323,Yorkshire and Humber,Ciprofloxacin,E-coli,2022-03-01,14.32
3324,Yorkshire and Humber,Ciprofloxacin,E-coli,2022-04-01,12.78
3325,Yorkshire and Humber,Ciprofloxacin,E-coli,2022-05-01,14.12
3326,Yorkshire and Humber,Ciprofloxacin,E-coli,2022-06-01,14.4
3327,Yorkshire and Humber,Ciprofloxacin,E-coli,2022-07-01,15.53
3328,Yorkshire and Humber,Ciprofloxacin,E-coli,2022-08-01,15.71
3329,Yorkshire and Humber,Ciprofloxacin,E-coli,2022-09-01,17.13
3330,Yorkshire and Humber,Ciprofloxacin,E-coli,2022-10-01,16.77
3331,Yorkshire and Humber,Ciprofloxacin,E-coli,2022-11-01,16.96
3332,Yorkshire and Humber,Ciprofloxacin,E-coli,2022-12-01,16.59
3333,Yorkshire and Humber,Ciprofloxacin,E-coli,2023-01-01,16.61
3334,Yorkshire and Humber,Ciprofloxacin,E-coli,2023-02-01,16.63
3335,Yorkshire and Humber,Ciprofloxacin,E-coli,2023-03-01,17.4
3336,Yorkshire and Humber,Ciprofloxacin,E-coli,2023-04-01,19.32
3337,Yorkshire and Humber,Ciprofloxacin,E-coli,2023-05-01,19.57
3338,Yorkshire and Humber,Ciprofloxacin,E-coli,2023-06-01,19.41
3339,Yorkshire and Humber,Ciprofloxacin,E-coli,2023-07-01,19.63
3340,Yorkshire and Humber,Ciprofloxacin,E-coli,2023-08-01,19.94
3341,Yorkshire and Humber,Ciprofloxacin,E-coli,2023-09-01,19.02
3342,Yorkshire and Humber,Ciprofloxacin,E-coli,2023-10-01,17.49
3343,Yorkshire and Humber,Ciprofloxacin,E-coli,2023-11-01,17.68
3344,Yorkshire and Humber,Ciprofloxacin,E-coli,2023-12-01,18.4
3345,Yorkshire and Humber,Ciprofloxacin,E-coli,2024-01-01,18.12
3346,Yorkshire and Humber,Ciprofloxacin,E-coli,2024-02-01,17.54
3347,Yorkshire and Humber,Ciprofloxacin,E-coli,2024-03-01,17.06
3348,Yorkshire and Humber,Ciprofloxacin,E-coli,2024-04-01,18.76
3349,Yorkshire and Humber,Ciprofloxacin,E-coli,2024-05-01,18.47
3350,Yorkshire and Humber,Ciprofloxacin,E-coli,2024-06-01,18.95
3351,Yorkshire and Humber,Ciprofloxacin,E-coli,2024-07-01,17.81
3352,Yorkshire and Humber,Ciprofloxacin,E-coli,2024-08-01,17.23
3353,Yorkshire and Humber,Ciprofloxacin,E-coli,2024-09-01,16.32
3354,Yorkshire and Humber,Ciprofloxacin,E-coli,2024-10-01,16.46
3355,Yorkshire and Humber,Ciprofloxacin,E-coli,2024-11-01,17.59
3356,Yorkshire and Humber,Ciprofloxacin,E-coli,2024-12-01,17.85
3357,Yorkshire and Humber,Ciprofloxacin,E-coli,2025-01-01,19.16
3358,Yorkshire and Humber,Ciprofloxacin,E-coli,2025-02-01,19.03
3359,Yorkshire and Humber,Ciprofloxacin,E-coli,2025-03-01,18.97
3360,Yorkshire and Humber,Ciprofloxacin,E-coli,2025-04-01,19.51
3361,Yorkshire and Humber,Ciprofloxacin,E-coli,2025-05-01,18.93
3362,Yorkshire and Humber,Ciprofloxacin,E-coli,2025-06-01,20.73
3363,Yorkshire and Humber,Co-amoxiclav,E-coli,2020-10-01,41.96
3364,Yorkshire and Humber,Co-amoxiclav,E-coli,2020-11-01,43.32
3365,Yorkshire and Humber,Co-amoxiclav,E-coli,2020-12-01,42.69
3366,Yorkshire and Humber,Co-amoxiclav,E-coli,2021-01-01,40.75
3367,Yorkshire and Humber,Co-amoxiclav,E-coli,2021-02-01,39.57
3368,Yorkshire and Humber,Co-amoxiclav,E-coli,2021-03-01,41.94
3369,Yorkshire and Humber,Co-amoxiclav,E-coli,2021-04-01,42.88
3370,Yorkshire and Humber,Co-amoxiclav,E-coli,2021-05-01,42.14
3371,Yorkshire and Humber,Co-amoxiclav,E-coli,2021-06-01,41.34
3372,Yorkshire and Humber,Co-amoxiclav,E-coli,2021-07-01,42.21
3373,Yorkshire and Humber,Co-amoxiclav,E-coli,2021-08-01,43.17
3374,Yorkshire and Humber,Co-amoxiclav,E-coli,2021-09-01,42.06
3375,Yorkshire and Humber,Co-amoxiclav,E-coli,2021-10-01,42.19
3376,Yorkshire and Humber,Co-amoxiclav,E-coli,2021-11-01,43.39
3377,Yorkshire and Humber,Co-amoxiclav,E-coli,2021-12-01,44.24
3378,Yorkshire and Humber,Co-amoxiclav,E-coli,2022-01-01,42.01
3379,Yorkshire and Humber,Co-amoxiclav,E-coli,2022-02-01,42.32
3380,Yorkshire and Humber,Co-amoxiclav,E-coli,2022-03-01,40.27
3381,Yorkshire and Humber,Co-amoxiclav,E-coli,2022-04-01,40.11
3382,Yorkshire and Humber,Co-amoxiclav,E-coli,2022-05-01,38.25
3383,Yorkshire and Humber,Co-amoxiclav,E-coli,2022-06-01,40.56
3384,Yorkshire and Humber,Co-amoxiclav,E-coli,2022-07-01,40.47
3385,Yorkshire and Humber,Co-amoxiclav,E-coli,2022-08-01,42.09
3386,Yorkshire and Humber,Co-amoxiclav,E-coli,2022-09-01,39.48
3387,Yorkshire and Humber,Co-amoxiclav,E-coli,2022-10-01,40.65
3388,Yorkshire and Humber,Co-amoxiclav,E-coli,2022-11-01,41.07
3389,Yorkshire and Humber,Co-amoxiclav,E-coli,2022-12-01,43.85
3390,Yorkshire and Humber,Co-amoxiclav,E-coli,2023-01-01,45.63
3391,Yorkshire and Humber,Co-amoxiclav,E-coli,2023-02-01,46.45
3392,Yorkshire and Humber,Co-amoxiclav,E-coli,2023-03-01,47.44
3393,Yorkshire and Humber,Co-amoxiclav,E-coli,2023-04-01,46.49
3394,Yorkshire and Humber,Co-amoxiclav,E-coli,2023-05-01,43.46
3395,Yorkshire and Humber,Co-amoxiclav,E-coli,2023-06-01,43.77
3396,Yorkshire and Humber,Co-amoxiclav,E-coli,2023-07-01,43.73
3397,Yorkshire and Humber,Co-amoxiclav,E-coli,2023-08-01,43.67
3398,Yorkshire and Humber,Co-amoxiclav,E-coli,2023-09-01,40.81
3399,Yorkshire and Humber,Co-amoxiclav,E-coli,2023-10-01,40.91
3400,Yorkshire and Humber,Co-amoxiclav,E-coli,2023-11-01,42.05
3401,Yorkshire and Humber,Co-amoxiclav,E-coli,2023-12-01,46.54
3402,Yorkshire and Humber,Co-amoxiclav,E-coli,2024-01-01,44.38
3403,Yorkshire and Humber,Co-amoxiclav,E-coli,2024-02-01,44.24
3404,Yorkshire and Humber,Co-amoxiclav,E-coli,2024-03-01,41.43
3405,Yorkshire and Humber,Co-amoxiclav,E-coli,2024-04-01,42.13
3406,Yorkshire and Humber,Co-amoxiclav,E-coli,2024-05-01,40.5
3407,Yorkshire and Humber,Co-amoxiclav,E-coli,2024-06-01,38.94
3408,Yorkshire and Humber,Co-amoxiclav,E-coli,2024-07-01,41.37
3409,Yorkshire and Humber,Co-amoxiclav,E-coli,2024-08-01,45.91
3410,Yorkshire and Humber,Co-amoxiclav,E-coli,2024-09-01,49.82
3411,Yorkshire and Humber,Co-amoxiclav,E-coli,2024-10-01,51.96
3412,Yorkshire and Humber,Co-amoxiclav,E-coli,2024-11-01,50.79
3413,Yorkshire and Humber,Co-amoxiclav,E-coli,2024-12-01,48.4
3414,Yorkshire and Humber,Co-amoxiclav,E-coli,2025-01-01,46.03
3415,Yorkshire and Humber,Co-amoxiclav,E-coli,2025-02-01,46.79
3416,Yorkshire and Humber,Co-amoxiclav,E-coli,2025-03-01,48.34
3417,Yorkshire and Humber,Co-amoxiclav,E-coli,2025-04-01,48.83
3418,Yorkshire and Humber,Co-amoxiclav,E-coli,2025-05-01,47.52
3419,Yorkshire and Humber,Co-amoxiclav,E-coli,2025-06-01,46.82
3420,Yorkshire and Humber,Gentamicin,E-coli,2020-10-01,7.77
3421,Yorkshire and Humber,Gentamicin,E-coli,2020-11-01,7.35
3422,Yorkshire and Humber,Gentamicin,E-coli,2020-12-01,6.41
3423,Yorkshire and Humber,Gentamicin,E-coli,2021-01-01,5.88
3424,Yorkshire and Humber,Gentamicin,E-coli,2021-02-01,6.33
3425,Yorkshire and Humber,Gentamicin,E-coli,2021-03-01,7.27
3426,Yorkshire and Humber,Gentamicin,E-coli,2021-04-01,7.05
3427,Yorkshire and Humber,Gentamicin,E-coli,2021-05-01,7.25
3428,Yorkshire and Humber,Gentamicin,E-coli,2021-06-01,6.46
3429,Yorkshire and Humber,Gentamicin,E-coli,2021-07-01,7.01
3430,Yorkshire and Humber,Gentamicin,E-coli,2021-08-01,7.08
3431,Yorkshire and Humber,Gentamicin,E-coli,2021-09-01,8.21
3432,Yorkshire and Humber,Gentamicin,E-coli,2021-10-01,7.97
3433,Yorkshire and Humber,Gentamicin,E-coli,2021-11-01,8.53
3434,Yorkshire and Humber,Gentamicin,E-coli,2021-12-01,8.0
3435,Yorkshire and Humber,Gentamicin,E-coli,2022-01-01,8.86
3436,Yorkshire and Humber,Gentamicin,E-coli,2022-02-01,8.75
3437,Yorkshire and Humber,Gentamicin,E-coli,2022-03-01,8.34
3438,Yorkshire and Humber,Gentamicin,E-coli,2022-04-01,6.92
3439,Yorkshire and Humber,Gentamicin,E-coli,2022-05-01,6.5
3440,Yorkshire and Humber,Gentamicin,E-coli,2022-06-01,7.49
3441,Yorkshire and Humber,Gentamicin,E-coli,2022-07-01,8.69
3442,Yorkshire and Humber,Gentamicin,E-coli,2022-08-01,10.08
3443,Yorkshire and Humber,Gentamicin,E-coli,2022-09-01,9.84
3444,Yorkshire and Humber,Gentamicin,E-coli,2022-10-01,10.03
3445,Yorkshire and Humber,Gentamicin,E-coli,2022-11-01,9.2
3446,Yorkshire and Humber,Gentamicin,E-coli,2022-12-01,8.21
3447,Yorkshire and Humber,Gentamicin,E-coli,2023-01-01,7.76
3448,Yorkshire and Humber,Gentamicin,E-coli,2023-02-01,7.67
3449,Yorkshire and Humber,Gentamicin,E-coli,2023-03-01,8.4
3450,Yorkshire and Humber,Gentamicin,E-coli,2023-04-01,9.14
3451,Yorkshire and Humber,Gentamicin,E-coli,2023-05-01,7.89
3452,Yorkshire and Humber,Gentamicin,E-coli,2023-06-01,8.77
3453,Yorkshire and Humber,Gentamicin,E-coli,2023-07-01,9.31
3454,Yorkshire and Humber,Gentamicin,E-coli,2023-08-01,10.79
3455,Yorkshire and Humber,Gentamicin,E-coli,2023-09-01,10.65
3456,Yorkshire and Humber,Gentamicin,E-coli,2023-10-01,9.45
3457,Yorkshire and Humber,Gentamicin,E-coli,2023-11-01,9.22
3458,Yorkshire and Humber,Gentamicin,E-coli,2023-12-01,9.39
3459,Yorkshire and Humber,Gentamicin,E-coli,2024-01-01,8.93
3460,Yorkshire and Humber,Gentamicin,E-coli,2024-02-01,8.99
3461,Yorkshire and Humber,Gentamicin,E-coli,2024-03-01,8.76
3462,Yorkshire and Humber,Gentamicin,E-coli,2024-04-01,10.15
3463,Yorkshire and Humber,Gentamicin,E-coli,2024-05-01,10.07
3464,Yorkshire and Humber,Gentamicin,E-coli,2024-06-01,10.36
3465,Yorkshire and Humber,Gentamicin,E-coli,2024-07-01,9.96
3466,Yorkshire and Humber,Gentamicin,E-coli,2024-08-01,9.65
3467,Yorkshire and Humber,Gentamicin,E-coli,2024-09-01,8.7
3468,Yorkshire and Humber,Gentamicin,E-coli,2024-10-01,9.26
3469,Yorkshire and Humber,Gentamicin,E-coli,2024-11-01,10.04
3470,Yorkshire and Humber,Gentamicin,E-coli,2024-12-01,11.34
3471,Yorkshire and Humber,Gentamicin,E-coli,2025-01-01,10.96
3472,Yorkshire and Humber,Gentamicin,E-coli,2025-02-01,11.74
3473,Yorkshire and Humber,Gentamicin,E-coli,2025-03-01,11.72
3474,Yorkshire and Humber,Gentamicin,E-coli,2025-04-01,11.42
3475,Yorkshire and Humber,Gentamicin,E-coli,2025-05-01,10.41
3476,Yorkshire and Humber,Gentamicin,E-coli,2025-06-01,10.1
3477,Yorkshire and Humber,Piperacillin with tazobactam,E-coli,2020-10-01,5.23
3478,Yorkshire and Humber,Piperacillin with tazobactam,E-coli,2020-11-01,5.96
3479,Yorkshire and Humber,Piperacillin with tazobactam,E-coli,2020-12-01,5.7
3480,Yorkshire and Humber,Piperacillin with tazobactam,E-coli,2021-01-01,4.58
3481,Yorkshire and Humber,Piperacillin with tazobactam,E-coli,2021-02-01,4.7
3482,Yorkshire and Humber,Piperacillin with tazobactam,E-coli,2021-03-01,5.63
3483,Yorkshire and Humber,Piperacillin with tazobactam,E-coli,2021-04-01,7.53
3484,Yorkshire and Humber,Piperacillin with tazobactam,E-coli,2021-05-01,7.34
3485,Yorkshire and Humber,Piperacillin with tazobactam,E-coli,2021-06-01,7.57
3486,Yorkshire and Humber,Piperacillin with tazobactam,E-coli,2021-07-01,8.09
3487,Yorkshire and Humber,Piperacillin with tazobactam,E-coli,2021-08-01,9.4
3488,Yorkshire and Humber,Piperacillin with tazobactam,E-coli,2021-09-01,9.7
3489,Yorkshire and Humber,Piperacillin with tazobactam,E-coli,2021-10-01,9.6
3490,Yorkshire and Humber,Piperacillin with tazobactam,E-coli,2021-11-01,9.84
3491,Yorkshire and Humber,Piperacillin with tazobactam,E-coli,2021-12-01,10.07
